Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Jude Bellingham,Borussia Dortmund,19, M(CLR)  ,19(10),1705,1.7,0.8,1.4,0,0.4,0.9,0.2,0,6.71
Sebastiaan Bornauw,FC Koln,23, D(C)  ,23(1),2082,1.2,1.7,1,0.5,4.2,0.5,1.1,0,6.71
Theodor Gebre Selassie,Werder Bremen,36," D(CLR),DMC,M(R)  ",34,3033,1.8,1.7,0.8,0.4,2.4,1.1,0.3,0,6.70
Roland Sallai,Freiburg,25," AM(CLR),FW  ",22(6),1674,0.6,0.4,1.8,0,0.2,0.3,0,0,6.70
Tyler Adams,RBL,24," D(R),M(CR)  ",21(6),1853,1.3,1.1,1.1,0,1,0.5,0.2,0,6.70
Thomas Delaney,Borussia Dortmund,31, DMC  ,14(6),1290,2,1.1,1.8,0,0.7,1,0.5,0,6.70
Andreas Luthe,Union Berlin,36, GK  ,31,2769,0,0,0,0,0.4,0.1,0,0,6.70
Phillipp Mwene,Mainz,29," D(LR),M(LR)  ",19(1),1675,1.8,1.2,1.5,0.1,1.4,1,0.2,0,6.69
Jean-Paul Boëtius,Mainz,28," AM(CL),FW  ",23(8),2075,1.4,1.1,0.9,0,0.3,1,0.1,0,6.69
Maximilian Eggestein,Werder Bremen,26, M(CR)  ,33,2943,1.7,1.3,0.9,0,1,0.8,0.2,0,6.69
Grischa Prömel,Union Berlin,28, M(C)  ,21(3),1827,1.6,1,1.3,0,0.9,0.7,0.1,0,6.69
Pavel Kaderábek,Hoffenheim,30," D(R),M(LR)  ",17(3),1588,0.8,0.9,1,0.2,1.3,0.5,0.2,0,6.69
Ryan Sessegnon,Hoffenheim,22," D(L),M(LR)  ",17(6),1573,2,1.3,1.5,0.3,1.7,0.8,0.1,0,6.68
Christoph Kramer,Borussia M.Gladbach,32, M(C)  ,23(5),2036,2,1.2,1.1,0,1.3,1.1,0.4,0,6.68
Robin Knoche,Union Berlin,30, D(C)  ,34,3043,1.3,1.4,1.1,0.5,3.4,0.5,0.8,0,6.68
Vladimír Darida,Hertha Berlin,32," M(CLR),FW  ",24(3),1915,1.3,1,1,0,0.6,0.8,0.1,0,6.68
Waldemar Anton,Stuttgart,26," D(CR),DMC  ",30(1),2712,1,1.5,0.8,0.3,3.5,0.6,0.6,0,6.68
Kevin Kampl,RBL,32, M(CLR)  ,24(3),1946,1.4,1.1,1.7,0,0.5,0.6,0.1,0,6.68
Erik Durm,Eintracht Frankfurt,30," D(LR),M(LR)  ",19(2),1493,0.8,1.4,0.4,0,1,0.6,0.2,0,6.67
Dedryck Boyata,Hertha Berlin,32, D(C)  ,17(2),1545,0.7,1.4,0.4,0.3,3.5,0.4,1.1,0,6.66
Gonzalo Castro,Stuttgart,35," D(L),M(CR)  ",23(3),1746,0.8,0.3,0.6,0,0.4,0.6,0.1,0,6.66
Jeffrey Gouweleeuw,Augsburg,31, D(C)  ,32,2836,1.1,2.2,0.8,0.8,4.6,0.5,0.6,1,6.66
Breel Embolo,Borussia M.Gladbach,26," AM(CR),FW  ",16(15),1435,0.5,0.3,1.1,0,0.2,0.2,0,0,6.66
Keven Schlotterbeck,Freiburg,25, D(C)  ,18(6),1650,1.3,1.5,0.9,0.4,3.6,0.5,0.8,1,6.66
Dodi Lukébakio,Hertha Berlin,25," AM(CLR),FW  ",21(8),1870,0.7,0.4,1.2,0,0.2,0.4,0,0,6.65
Jonathan Schmid,Freiburg,32," D(R),M(CLR)  ",27(4),2399,1.2,0.9,0.5,0,1,0.5,0.3,0,6.65
Thomas Meunier,Borussia Dortmund,31," D(R),M(R)  ",17(4),1474,1.4,0.9,0.8,0,1.2,0.4,0.3,0,6.65
Rubén Vargas,Augsburg,24," AM(CLR),FW  ",18(12),1615,0.6,0.6,0.9,0,0.6,0.5,0.1,0,6.65
Joel Pohjanpalo,Union Berlin,28, FW  ,10(9),851,0.3,0.1,0.4,0,0.6,0.3,0,0,6.65
Ömer Toprak,Werder Bremen,33, D(C)  ,24(2),1947,0.9,1.4,0.7,0.7,4.4,0.5,0.6,0,6.64
Nadiem Amiri,Leverkusen,26, M(CLR)  ,20(9),1888,0.4,0.4,0.7,0,0.2,0.9,0.1,0,6.64
Niclas Füllkrug,Werder Bremen,30, FW  ,10(9),879,0.4,0.2,0.8,0.1,0.6,0.6,0.2,0,6.64
Elvis Rexhbecaj,FC Koln,25, M(C)  ,20(10),1835,1.8,0.9,0.7,0,0.5,1.1,0.2,0,6.63
Florian Müller,Freiburg,25, GK  ,31,2790,0,0.1,0,0,0.6,0.1,0,0,6.63
Manuel Gulde,Freiburg,32, D(C)  ,22(5),1959,1,1.4,0.6,0.2,2.3,0.6,0.6,0,6.62
Wendell,Leverkusen,29," D(CL),M(L)  ",15(7),1454,2.4,1.1,1.3,0.2,1.7,1.2,0.1,0,6.62
Daley Sinkgraven,Leverkusen,27," D(L),M(CL)  ",19(3),1574,1.5,1,0.6,0.2,0.7,0.8,0.2,0,6.62
Robin Zentner,Mainz,28, GK  ,31,2790,0,0.1,0,0,0.7,0.1,0,0,6.62
Manuel Neuer,Bayern,36, GK  ,33,2970,0,0.1,0,0,0.5,0,0,0,6.61
Ermedin Demirovic,Freiburg,24," AM(L),FW  ",19(11),1510,0.5,0,1.5,0,0.9,0.5,0.2,0,6.61
Manuel Prietl,Arminia Bielefeld,31, M(C)  ,28,2518,2.3,1.6,1.4,0,0.9,2.2,0.3,0,6.61
Charles Aránguiz,Leverkusen,33, M(C)  ,20(1),1676,2,1.6,1.5,0,0.7,1.2,0.2,0,6.61
Makoto Hasebe,Eintracht Frankfurt,39," D(CR),M(CR)  ",26(3),2291,1.5,1.1,0.8,0.6,2.3,0.9,0.4,0,6.60
Josuha Guilavogui,Wolfsburg,32," D(C),M(C)  ",7(13),737,0.9,1.5,0.8,0,1.3,0.4,0.3,0,6.60
Anderson Lucoqui,Arminia Bielefeld,25," D(L),M(L)  ",18(3),1607,1.9,1.3,1.3,0.3,1.9,1,0.3,0,6.60
Leonardo Bittencourt,Werder Bremen,29," M(CLR),FW  ",19(8),1522,2.1,0.5,1,0,0.3,1.3,0.1,0,6.60
Alexander Schwolow,Hertha Berlin,30, GK  ,26,2340,0,0,0,0,0.6,0,0,0,6.60
Peter Pekarík,Hertha Berlin,36," D(LR),M(R)  ",22(1),1703,1,1.2,0.5,0.1,1.5,0.6,0.3,0,6.59
Aleksandar Dragovic,Leverkusen,32, D(CR)  ,11(7),1131,0.6,0.7,0.7,0.2,1.7,0.2,0.3,0,6.59
Sebastian Rode,Eintracht Frankfurt,32," D(R),M(C)  ",19(8),1630,1.6,1.7,1.1,0,0.6,1.2,0.1,0,6.59
Lukas Klostermann,RBL,26," D(CLR),M(R)  ",15(8),1445,1,0.8,0.3,0.3,1.7,0.3,0.3,0,6.58
Philipp Lienhart,Freiburg,26, D(C)  ,34,2994,0.6,1.2,0.5,0.4,2.7,0.3,0.6,0,6.58
Stefan Posch,Hoffenheim,25, D(CR)  ,25(1),2124,2,1.4,1.5,0.5,2.5,0.8,0.3,0,6.58
Jérôme Roussillon,Wolfsburg,30," D(L),M(L)  ",14(6),1231,1.2,1,0.5,0.2,1.3,0.5,0.1,0,6.58
Maximilian Philipp,Wolfsburg,29," AM(CLR),FW  ",13(11),1115,0.6,0.3,0.7,0,0.1,0.7,0,0,6.58
Oliver Baumann,Hoffenheim,32, GK  ,31,2790,0,0.1,0,0,0.6,0,0,0,6.58
Julian Brandt,Borussia Dortmund,26," M(CLR),FW  ",17(14),1494,0.9,0.5,0.2,0,0.2,1,0,0,6.58
Reece Oxford,Augsburg,24," D(C),DMC  ",13(11),1350,1.1,1.2,0.6,0.3,3.6,0.3,0.9,0,6.58
Moussa Niakhaté,Mainz,27, D(CL)  ,32,2867,1.3,1.5,1.5,0.3,2.4,0.5,0.5,0,6.58
Suat Serdar,Schalke,25, M(CLR)  ,24(1),1958,2.2,0.9,1.1,0,0.8,1.4,0.2,1,6.58
Karim Onisiwo,Mainz,30," AM(CLR),FW  ",19(12),1843,1,0.2,1.2,0,0.4,0.3,0,0,6.57
Milot Rashica,Werder Bremen,26," AM(CLR),FW  ",14(10),1464,1,0.2,0.6,0,0.2,0.5,0,0,6.57
Mark Uth,Schalke,31," AM(CR),FW  ",18(2),1499,1.3,0.3,1.4,0,0.5,0.9,0,0,6.56
Niklas Stark,Hertha Berlin,27," D(C),DMC  ",31(2),2794,1.5,1.3,1.3,0.2,3,0.5,0.5,0,6.56
Jirí Pavlenka,Werder Bremen,30, GK  ,34,3060,0.1,0,0.1,0,0.9,0,0,0,6.56
Marcel Hartel,Arminia Bielefeld,27, M(CL)  ,20(2),1692,1.6,1.2,0.2,0,0.6,0.9,0.2,0,6.56
Tuta,Eintracht Frankfurt,23, D(C)  ,16(3),1459,1.8,1.5,1.6,0.6,2.5,1,0.1,1,6.56
Kevin Trapp,Eintracht Frankfurt,32, GK  ,33,2970,0,0.1,0,0,1,0,0,0,6.55
Florian Niederlechner,Augsburg,32," AM(CR),FW  ",21(7),1746,0.3,0.4,0.9,0.1,0.6,0.4,0.1,0,6.55
Marco Friedl,Werder Bremen,24," D(CL),M(L)  ",31(1),2788,1.6,1.7,1,0.6,3.4,1,0.5,0,6.55
Marius Wolf,FC Koln,27," D(R),M(CLR)  ",29(2),2563,1.1,0.9,0.9,0,1.5,0.8,0.1,0,6.55
Luka Jovic,Eintracht Frankfurt,25, FW  ,8(10),888,0.1,0.1,0.7,0,0.4,0.2,0,0,6.55
Daniel Didavi,Stuttgart,33," AM(CR),FW  ",10(13),968,0.7,0.1,0.7,0,0.3,0.2,0,0,6.54
Péter Gulácsi,RBL,32, GK  ,33,2970,0,0.1,0,0,0.4,0,0,0,6.54
Milos Veljkovic,Werder Bremen,27," D(C),DMC  ",19(4),1723,1,1.3,0.3,0.3,3.9,0.7,0.4,0,6.54
Munas Dabbur,Hoffenheim,30," AM(C),FW  ",11(11),997,0.3,0.4,0.9,0,0.3,0.5,0,0,6.54
Raphael Framberger,Augsburg,27," D(R),M(R)  ",19(2),1547,2,1.7,0.6,0.1,2.1,0.3,0.1,1,6.53
Robin Quaison,Mainz,29," M(CLR),FW  ",18(10),1480,0.5,0.5,0.8,0,0.3,0.3,0,0,6.53
Aymen Barkok,Eintracht Frankfurt,24, AM(CR)  ,9(17),970,1.1,0.4,0.9,0,0.3,0.8,0,0,6.53
Noah Katterbach,FC Koln,21, D(L)  ,12(9),1110,0.9,1.1,0.4,0,0.9,0.4,0.1,0,6.53
Sven Bender,Leverkusen,33," D(C),M(C)  ",14(4),1172,0.9,1.2,0.6,0.7,2.1,0.7,0.5,0,6.53
Sebastian Rudy,Hoffenheim,33," D(R),M(CR)  ",21(4),1683,1.4,0.5,1.2,0,0.8,1.2,0.2,0,6.53
Andreas Voglsammer,Arminia Bielefeld,31," AM(LR),FW  ",11(7),1004,0.7,0.2,0.8,0,0.6,0.5,0,0,6.53
Taiwo Awoniyi,Union Berlin,25, FW  ,16(5),1366,0.2,0.1,1,0,0.2,0.6,0,0,6.53
Marcus Ingvartsen,Union Berlin,27," AM(CR),FW  ",24(6),1971,0.6,0.6,1.5,0,0.3,0.6,0,0,6.52
