Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Sergio Floccari,SPAL 2013,41, FW  ,9(15),932,1,0,0.8,0.4,0.7,0.8,0.4,0.9,1,6.25
Francesco Cassata,Genoa,25, M(CL)  ,18(6),1465,2,0,0.5,0.4,0.9,1.1,0,0.9,1.1,6.25
Andrea Favilli,Genoa,25, FW  ,7(13),653,0,0,0.7,0.4,0.5,0.9,0.2,0.7,1.3,6.25
Jaromír Zmrhal,Brescia,29, M(CLR)  ,11(10),1122,2,0,0.7,0.5,0.3,0.3,0,0.5,0.7,6.25
Mattia Sprocati,Parma Calcio 1913,29, Midfielder  ,4(16),579,1,0,0.7,0.4,0.3,1,0.1,0.2,0.6,6.24
Andreas Skov Olsen,Bologna,23, M(CR)  ,7(19),749,1,0,0.8,0.3,0.5,0.4,0.1,0.4,1.2,6.24
Antonio Barreca,Genoa,27," D(L),M(L)  ",11(7),1097,0,1,0.3,0.2,0.3,0.2,0.2,0.6,0.6,6.22
Emanuele Ndoj,Brescia,26, M(C)  ,6(12),551,0,0,0.5,0.4,0.7,1.4,0.1,0.5,0.6,6.21
Nikolas Spalek,Brescia,26, AM(C)  ,20(5),1591,2,1,1,0.7,0.2,0.6,0.2,1,1.3,6.20
Gianluca Caprari,Sampdoria,29," AM(CLR),FW  ",5(13),662,3,0,1.3,0.5,0.6,0.7,0.1,1.4,1.2,6.20
Mariusz Stepinski,Verona,27, FW  ,7(14),698,3,1,0.8,0.1,0.1,1,0.4,0.9,1.6,6.13
