Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Ramy Bensebaïni,Borussia M.Gladbach,27," D(CL),DMC,M(L)  ",16(3),1450,3,0.6,40.6,77.5,0.3,2.2,0,7.14
Robert Skov,Hoffenheim,26," D(L),M(LR)  ",29(2),2613,7,1.8,32.2,79,1.7,1.1,0,7.14
Kingsley Coman,Bayern,26," M(LR),FW  ",17(7),1507,3,1.4,29.4,82.3,0.6,1,0.1,7.13
Mats Hummels,Borussia Dortmund,34, D(C)  ,31,2586,3,0.3,73.5,87.5,0,6.4,0.1,7.11
Kevin Volland,Leverkusen,30," AM(CLR),FW  ",24(3),2051,7,1.3,20.2,70.8,0.3,0.3,0.2,7.10
Sebastian Andersson,Union Berlin,31, FW  ,31(2),2689,1,0.7,23.2,59.9,0.2,0.2,0,7.07
Nordi Mukiele,RBL,25," D(CR),M(R)  ",21(4),1785,1,0.6,44.4,76.9,0.2,1.2,0,7.07
Bas Dost,Eintracht Frankfurt,33, FW  ,16(8),1477,2,0.8,19.1,59.2,0,0.5,0,7.06
Wout Weghorst,Wolfsburg,30, FW  ,30(2),2741,3,1.2,24.5,63.1,0.1,0.3,0,7.06
Dayot Upamecano,RBL,24, D(C)  ,27(1),2360,1,0.3,70.1,89.1,0,5.8,0,7.06
Patrik Schick,RBL,27," AM(R),FW  ",15(7),1304,2,0.9,13.5,72,0,0.1,0,7.06
Dedryck Boyata,Hertha Berlin,32, D(C)  ,28,2441,1,0.1,48.9,89.4,0,3.9,0,7.04
Julian Brandt,Borussia Dortmund,26," M(CLR),FW  ",25(8),2210,7,1.2,49.1,83.8,0.2,3,0.2,7.04
Florian Niederlechner,Augsburg,32," AM(CR),FW  ",31(2),2732,6,0.9,14.4,73.4,0.1,0.5,0.1,7.03
Jordan Torunarigha,Hertha Berlin,25, D(CL)  ,16(2),1461,1,0.4,44.2,85.3,0.1,4.3,0.1,7.03
Sebastian Schonlau,Paderborn,28," D(C),DMC  ",23,2070,0,0.2,63.7,87.9,0,3.9,0,7.01
Maximilian Arnold,Wolfsburg,28, M(CR)  ,32(1),2826,8,2.1,40.8,81.1,1.4,4.2,0.1,7.01
David Alaba,Bayern,30," D(CL),M(CL)  ",27(1),2498,1,0.7,86.7,90.7,0.4,5,0.1,6.99
Milot Rashica,Werder Bremen,26," AM(CLR),FW  ",27(1),2278,5,1.4,19.9,75.9,1,1.1,0,6.99
Omar Mascarell,Schalke,30, DMC  ,23,2029,1,0.4,57.2,85,0,4,0,6.99
Florian Neuhaus,Borussia M.Gladbach,25, M(C)  ,26(4),2362,2,1,40.8,83.8,0.1,1.9,0.1,6.98
Axel Witsel,Borussia Dortmund,34," D(C),M(C)  ",25(3),2245,5,0.5,63.8,94.1,0.1,1.5,0,6.98
Sven Bender,Leverkusen,33," D(C),M(C)  ",33,2730,1,0.1,77.4,91.3,0,3.1,0,6.98
Lars Bender,Leverkusen,33," D(CR),M(CR)  ",16(2),1375,1,1,50.4,86.2,0.1,2,0,6.97
Maximilian Mittelstädt,Hertha Berlin,25," D(L),M(CL)  ",19(7),1883,3,0.8,33.6,72.5,0.8,3.3,0,6.97
Jhon Córdoba,FC Koln,29, FW  ,23(6),2005,2,0.9,14.2,76.4,0.1,0.3,0,6.96
Konrad Laimer,RBL,25," D(R),M(CR)  ",26(3),2124,6,0.5,43.9,81.1,0.1,2.2,0.1,6.96
Daniel Caligiuri,Schalke,35," D(R),M(CLR),FW  ",26(2),2300,2,1.4,30,67.6,1.1,1.4,0,6.95
Christopher Lenz,Union Berlin,28," D(L),M(L)  ",26,2269,3,0.9,30.8,72.5,0.5,1.9,0,6.94
Marko Grujic,Hertha Berlin,26, DMC  ,29,2422,1,0.4,37.6,78.7,0.1,2,0,6.94
Pavel Kaderábek,Hoffenheim,30," D(R),M(LR)  ",28(2),2476,7,1.2,35.5,69.6,1.3,1,0,6.94
Moussa Diaby,Leverkusen,23," M(CLR),FW  ",18(10),1771,5,1.3,21.1,79.2,0.7,0.5,0,6.93
Nicolas Höfler,Freiburg,33," D(C),DMC  ",31(1),2785,0,0.5,47,84.6,0,2,0,6.93
Martin Hinteregger,Eintracht Frankfurt,30, D(C)  ,30(1),2721,1,0.3,49.7,75.3,0.1,4.1,0,6.92
Karim Bellarabi,Leverkusen,32," M(CLR),FW  ",17(9),1429,6,1,20.8,76.4,0.6,0.7,0,6.92
Danny da Costa,Eintracht Frankfurt,29," D(R),M(R)  ",15(4),1389,4,1.2,23.2,67.5,1.2,1,0.1,6.92
Vincenzo Grifo,Freiburg,29, AM(CL)  ,17(9),1623,8,1.6,25.1,79.2,1.3,1.5,0.1,6.92
Philipp Max,Augsburg,29," D(L),M(L)  ",31,2713,6,1.9,31.2,68.9,2.1,1.9,0,6.91
Amine Harit,Schalke,25," AM(CLR),FW  ",24(1),2109,4,1.8,34.9,83.8,0.3,1.4,0,6.91
Kerem Demirbay,Leverkusen,29, M(C)  ,18(7),1578,5,1.6,42.9,82.9,1.6,2.6,0.1,6.91
Almamy Touré,Eintracht Frankfurt,26," D(CR),M(R)  ",18(1),1495,3,1.2,29.4,71.7,1,1,0,6.90
Jonathan Tah,Leverkusen,27, D(C)  ,22(3),2090,1,0.2,82.4,90,0,3.8,0,6.90
Lukas Klostermann,RBL,26," D(CLR),M(R)  ",31,2647,1,0.5,54.8,85.5,0.2,1.5,0,6.89
Jonas Hofmann,Borussia M.Gladbach,30," D(R),M(CLR)  ",18(6),1632,3,1.4,32.8,82.3,1.2,2.4,0,6.89
Ihlas Bebou,Hoffenheim,28," M(CLR),FW  ",20(12),2098,1,1,18.2,70.1,0.3,0.3,0.1,6.89
Nico Elvedi,Borussia M.Gladbach,26, D(CLR)  ,30(2),2624,0,0,54.3,92,0,1.7,0,6.88
André Silva,Eintracht Frankfurt,27, FW  ,16(9),1580,3,1.2,18.8,68.7,0,0.2,0,6.87
Yussuf Poulsen,RBL,28," AM(R),FW  ",12(10),1219,6,0.8,14.6,68.2,0.1,0.1,0,6.87
Jonas Hector,FC Koln,32," D(L),M(CL)  ",28(1),2435,2,0.9,41.5,79.9,0.3,2.9,0.1,6.86
Manuel Gulde,Freiburg,32, D(C)  ,15(2),1373,0,0.4,46.9,86.4,0.2,3.6,0,6.86
Robin Quaison,Mainz,29," M(CLR),FW  ",31(1),2613,2,0.9,16.9,70.8,0.1,0.3,0.1,6.86
Jérôme Boateng,Bayern,34, D(CR)  ,23(1),1802,2,0.2,70.9,89.7,0,4.9,0.1,6.86
Lars Stindl,Borussia M.Gladbach,34," M(CLR),FW  ",14(11),1434,3,1.1,29.1,82.5,0.2,1.2,0.1,6.85
Ozan Kabak,Schalke,22, D(C)  ,21(5),1776,1,0.1,39.8,81.5,0,3.3,0,6.85
Erik Thommy,Fortuna Duesseldorf,28, M(CLR)  ,25(9),2266,4,1.1,21.1,77.7,1.1,0.8,0,6.85
Keven Schlotterbeck,Union Berlin,25, D(C)  ,23,1942,0,0,36.5,79,0,3.1,0,6.85
Breel Embolo,Borussia M.Gladbach,26," AM(CR),FW  ",17(11),1551,5,0.8,13.4,76.7,0,0.2,0.1,6.85
Jonathan Schmid,Freiburg,32," D(R),M(CLR)  ",31(2),2839,1,0.8,33.9,75,0.8,1.9,0,6.85
Wendell,Leverkusen,29," D(CL),M(L)  ",21(3),1906,2,0.6,69.1,86.3,0.1,2.4,0,6.85
Matthias Ginter,Borussia M.Gladbach,29," D(CR),DMC  ",31,2781,1,0.3,70.5,85.1,0,4.8,0.1,6.84
Sebastian Rudy,Hoffenheim,33," D(R),M(CR)  ",31(1),2740,3,1.7,43.1,81,0.9,2.2,0.1,6.84
Nils Petersen,Freiburg,34, FW  ,24(10),2432,2,1,15.3,62.5,0.1,0.5,0,6.84
Mitchell Weiser,Leverkusen,28," D(R),M(R)  ",14(4),1173,0,0.3,47.6,78.9,0.3,1.3,0,6.84
Christian Gentner,Union Berlin,37, M(CLR)  ,29(2),2453,2,0.9,32.7,72.1,0.3,1.2,0.1,6.83
Kenan Karaman,Fortuna Duesseldorf,29," AM(CLR),FW  ",16(4),1358,1,1.1,16,66.6,0.1,0.3,0,6.83
Lukasz Piszczek,Borussia Dortmund,37," D(CR),M(R)  ",25(4),2111,3,0.5,64.2,88.6,0.2,2.3,0.1,6.83
Dodi Lukébakio,Hertha Berlin,25," AM(CLR),FW  ",24(6),2047,6,1.2,18.4,79.7,0.5,0.7,0,6.83
Kevin Stöger,Fortuna Duesseldorf,29, M(CL)  ,14(3),1268,4,1.5,53.1,83.8,0.6,4.2,0.1,6.83
Gonçalo Paciência,Eintracht Frankfurt,28, FW  ,15(8),1280,3,1,12,66.9,0.2,0.7,0,6.82
Marvin Plattenhardt,Hertha Berlin,31," D(L),M(L)  ",17,1399,5,1.5,30.1,77,1.5,2.5,0,6.82
Theodor Gebre Selassie,Werder Bremen,36," D(CLR),DMC,M(R)  ",28,2431,2,0.6,39.1,81.4,0.4,1.3,0,6.82
Kai Pröger,Paderborn,30," AM(CR),FW  ",22(9),2079,6,1.4,12.8,61.7,1.5,0.4,0,6.82
Lucas Höler,Freiburg,28," AM(CLR),FW  ",28(6),2497,2,0.9,18.2,66.8,0.2,0.4,0,6.82
Bastian Oczipka,Schalke,34," D(CL),M(L)  ",33(1),3015,5,1.2,40.4,79.4,1.3,2.1,0,6.81
Daniel Brosinski,Mainz,34," D(LR),M(LR)  ",16(10),1705,4,2.1,25.9,67.6,2.2,2,0,6.81
John Brooks,Wolfsburg,30, D(C)  ,25,2226,1,0.2,49.2,81.7,0,3.8,0,6.81
Ridle Baku,Mainz,24," D(R),M(CR)  ",26(4),2353,3,0.9,30.8,74.9,0.7,1.7,0.1,6.80
Florian Kainz,FC Koln,30, AM(CLR)  ,16(12),1563,6,1.6,19,70.1,1.4,1.3,0,6.80
Nadiem Amiri,Leverkusen,26, M(CLR)  ,22(8),1862,2,1.8,32.9,84.4,0.9,1.5,0.1,6.80
Stefan Posch,Hoffenheim,25, D(CR)  ,27(1),2316,0,0.2,49.6,79.8,0.1,2.4,0,6.80
Florian Grillitsch,Hoffenheim,27," D(C),M(CL)  ",28(3),2412,3,0.6,56.2,88.8,0.1,3.6,0.1,6.80
Yann Sommer,Borussia M.Gladbach,34, GK  ,34,3060,0,0,40.5,80.7,0,7.2,0,6.79
Jean-Paul Boëtius,Mainz,28," AM(CL),FW  ",26(2),2271,5,1.3,31.9,76,0.1,1.8,0.1,6.79
Yuya Osako,Werder Bremen,32," AM(CLR),FW  ",22(6),1860,2,1,22.3,75.5,0.1,1,0.1,6.79
Karim Onisiwo,Mainz,30," AM(CLR),FW  ",16(16),1726,6,1,9.8,64.1,0.1,0.1,0,6.79
Robin Zentner,Mainz,28, GK  ,22,1936,0,0,29.3,57.2,0,6,0,6.79
Renato Steffen,Wolfsburg,31, M(CLR)  ,19(8),1590,3,0.9,22.8,76.3,0.1,1.2,0,6.79
Stefan Lainer,Borussia M.Gladbach,30," D(R),M(R)  ",31,2714,3,1.2,37.9,71.4,0.8,2.2,0,6.79
Vladimír Darida,Hertha Berlin,32," M(CLR),FW  ",25(3),2264,4,1.8,37.3,75.9,1.2,2.5,0.1,6.79
Dominique Heintz,Freiburg,29, D(CL)  ,27(1),2434,1,0.1,47.6,82.9,0.1,4.3,0.1,6.79
Christian Günter,Freiburg,30," D(L),M(L)  ",34,3032,8,2.4,30.5,72.5,2.6,1.4,0.1,6.78
Ivan Perisic,Bayern,34," M(CLR),FW  ",11(11),1204,3,0.9,24.3,77,0.6,0.7,0.1,6.78
Ellyes Skhiri,FC Koln,27, DMC  ,31(1),2676,3,0.6,42.9,85.6,0.1,2.7,0,6.78
Weston McKennie,Schalke,24," D(C),M(CLR)  ",24(4),2078,0,0.6,36.7,80.9,0,2.2,0,6.78
Davy Klaassen,Werder Bremen,30, M(CL)  ,33,2941,5,1.2,37.4,76.5,0.1,1.6,0,6.77
Patrick Herrmann,Borussia M.Gladbach,32," M(LR),FW  ",16(11),1453,6,1,16.5,76.5,0.4,0.5,0,6.77
Alexander Schwolow,Freiburg,30, GK  ,24,2093,0,0,35.6,65.1,0,7.6,0,6.77
Manuel Neuer,Bayern,36, GK  ,33,2970,0,0,37.7,86.4,0,6,0,6.77
Marco Friedl,Werder Bremen,24," D(CL),M(L)  ",24(3),2184,3,0.8,38.2,77.7,0.8,2.5,0,6.77
Oliver Baumann,Hoffenheim,32, GK  ,30,2700,0,0,36.9,75.2,0,5.5,0,6.76
Christoph Baumgartner,Hoffenheim,23," AM(CLR),FW  ",17(9),1496,2,0.7,18,71.6,0.1,0.3,0,6.75
Felix Uduokhai,Augsburg,25, D(C)  ,21(5),1961,0,0.2,35.4,80.8,0,2.7,0,6.75
Charles Aránguiz,Leverkusen,33, M(C)  ,23(4),2126,3,0.9,59.4,86,0.1,2.9,0,6.75
Jeremiah St. Juste,Mainz,26," D(CR),DMC  ",24(1),2116,2,0.2,40,86.2,0,2.4,0,6.75
Josuha Guilavogui,Wolfsburg,32," D(C),M(C)  ",23(2),2063,1,0.4,39.7,81.5,0,3.3,0.1,6.74
Jérôme Roussillon,Wolfsburg,30," D(L),M(L)  ",27(2),2367,1,0.8,26.5,72.6,0.4,0.8,0,6.73
Lukás Hrádecky,Leverkusen,33, GK  ,34,3060,0,0,41,74.3,0,8.1,0,6.73
Robin Knoche,Wolfsburg,30, D(C)  ,17(4),1593,0,0.2,46.2,82.4,0,3.4,0,6.73
Xaver Schlager,Wolfsburg,25, M(C)  ,21(2),1724,2,0.7,28.3,76.5,0.1,1.2,0,6.73
Robin Koch,Freiburg,26," D(C),DMC  ",31(1),2708,0,0.4,47.1,83.7,0.1,4.3,0.1,6.73
Josip Brekalo,Wolfsburg,24," AM(CLR),FW  ",19(11),1678,4,1.7,23.9,72.8,0.7,1.3,0.1,6.73
Tony Jantschke,Borussia M.Gladbach,32," D(CR),DMC  ",11(6),1012,0,0.4,37.4,80.3,0.2,2.2,0.1,6.73
Tin Jedvaj,Augsburg,27, D(CLR)  ,30(1),2642,0,0.2,34.2,73.7,0.1,2.5,0,6.73
Benjamin Hübner,Hoffenheim,33, D(C)  ,25,2075,4,0.3,62.8,86.4,0,4,0.1,6.71
Jamilu Collins,Paderborn,28, D(L)  ,30,2669,2,0.6,47.2,74.7,0.2,2.2,0,6.71
Emil Forsberg,RBL,31," AM(CLR),FW  ",14(8),1142,2,1.2,22.7,80.4,0.5,0.7,0.1,6.71
Timothy Chandler,Eintracht Frankfurt,32," D(R),M(LR)  ",12(10),1214,1,0.5,15.5,63.3,0.7,0.6,0,6.71
Daichi Kamada,Eintracht Frankfurt,26," AM(CLR),FW  ",22(6),1973,4,1.3,24.1,79.7,0.9,1,0,6.71
Noah Katterbach,FC Koln,21, D(L)  ,16(2),1320,0,0.5,32.6,66.4,0.2,2.7,0,6.70
Leon Bailey,Leverkusen,25," M(CLR),FW  ",12(10),1095,3,1,17.7,73.3,1,0.6,0,6.70
Robert Andrich,Union Berlin,28, M(C)  ,30,2579,2,1.1,38.9,72,0.5,2.3,0.1,6.70
Kingsley Ehizibue,FC Koln,27," D(R),M(R)  ",29(2),2338,1,0.5,27.1,76.5,0.4,1.2,0,6.70
Diego Demme,RBL,31, DMC  ,14(3),1213,0,0.6,63.9,86.6,0.1,2.3,0.1,6.70
Rouwen Hennings,Fortuna Duesseldorf,35, FW  ,27(5),2459,0,0.7,18.9,70.7,0.2,0.5,0,6.70
Rubén Vargas,Augsburg,24," AM(CLR),FW  ",29(4),2538,1,0.7,17.7,63.5,0.2,0.5,0.1,6.69
Ismail Jakobs,FC Koln,23," D(L),M(L)  ",20,1679,2,0.6,23.6,66.7,0.8,0.6,0.1,6.69
Sebastian Rode,Eintracht Frankfurt,32," D(R),M(C)  ",25(4),1948,3,0.8,40.1,84.9,0.4,2.2,0,6.69
Péter Gulácsi,RBL,32, GK  ,32,2880,1,0.1,33.5,77.2,0,5.8,0,6.69
Rune Jarstein,Hertha Berlin,38, GK  ,29,2548,0,0,30.8,62.5,0,10,0,6.69
Marius Bülter,Union Berlin,29," D(R),M(CLR),FW  ",28(4),2332,1,0.8,16.8,64.9,0.4,0.5,0,6.68
Sebastiaan Bornauw,FC Koln,23, D(C)  ,28,2449,0,0.2,44,81.4,0.1,4,0,6.68
Daniel Baier,Augsburg,38, M(C)  ,22(1),1946,0,0.4,38.3,75.1,0,2.3,0,6.68
Christoph Kramer,Borussia M.Gladbach,32, M(C)  ,17(5),1465,0,0.4,41.8,85.4,0,2.2,0,6.68
Rafal Gikiewicz,Union Berlin,35, GK  ,33,2970,0,0.1,37.2,60.8,0,12.5,0,6.67
Pierre Kunde,Mainz,27, DMC  ,22(6),1873,0,0.4,34.9,79.3,0.3,2.6,0,6.67
Levin Öztunali,Mainz,26, M(CLR)  ,19(8),1781,3,1,17.7,66,0.4,0.6,0.1,6.66
Javairô Dilrosun,Hertha Berlin,24, AM(CLR)  ,16(7),1315,2,0.5,15.6,75.1,0.3,1,0,6.66
Niklas Moisander,Werder Bremen,37, D(C)  ,22,1980,0,0.2,71,86.7,0,4.7,0,6.66
Diadié Samassékou,Hoffenheim,27, DMC  ,16(5),1311,1,0.4,27.6,81.9,0,1.1,0,6.66
Manuel Akanji,Borussia Dortmund,27, D(CR)  ,25(4),2309,1,0.1,65.9,90.7,0,2.8,0.1,6.66
Philipp Lienhart,Freiburg,26, D(C)  ,20(2),1816,1,0.1,46.8,86,0,3,0,6.66
László Bénes,Borussia M.Gladbach,25, AM(C)  ,10(12),891,4,1.3,20.5,81.1,0.8,1.3,0.2,6.66
Raphael Framberger,Augsburg,27," D(R),M(R)  ",12(6),1173,2,0.3,19.1,57.6,0.3,0.9,0,6.65
Dominik Kohr,Eintracht Frankfurt,29, DMC  ,16(10),1453,3,0.7,30,80.9,0.1,1.3,0,6.65
Marvin Friedrich,Union Berlin,27, D(C)  ,31,2790,0,0.1,38.7,76.2,0.1,3.4,0,6.65
David Abraham,Eintracht Frankfurt,36, D(C)  ,19(1),1692,0,0.1,43.5,81.6,0.2,3.6,0,6.65
Rafael Czichos,FC Koln,32, D(C)  ,26,2210,1,0.3,46.7,81.9,0,3.6,0,6.65
Lucas Alario,Leverkusen,30, FW  ,11(13),1165,1,0.5,12.5,72,0,0.4,0,6.64
Dominick Drexler,FC Koln,32, AM(CLR)  ,18(9),1587,4,1,21.7,74.6,0.7,0.9,0,6.63
Sebastian Vasiliadis,Paderborn,25, M(C)  ,32,2811,1,0.8,32.7,76,0.1,2.1,0,6.62
Kevin Trapp,Eintracht Frankfurt,32, GK  ,22,1980,0,0,38.5,72.6,0,9,0,6.62
André Hoffmann,Fortuna Duesseldorf,30," D(C),DMC  ",27(2),2430,1,0.1,47.1,88.9,0,3.5,0,6.62
Djibril Sow,Eintracht Frankfurt,26, M(C)  ,18(11),1740,3,0.9,28.8,83.3,0.4,1.9,0,6.62
Oscar Wendt,Borussia M.Gladbach,37," D(L),M(L)  ",18(7),1676,2,0.9,31.5,78.9,0.7,0.8,0,6.62
Marco Richter,Augsburg,25," M(CLR),FW  ",26(5),2290,3,0.7,15.8,64.1,0.4,1.1,0.1,6.61
Roland Sallai,Freiburg,25," AM(CLR),FW  ",15(6),1170,0,0.6,14.1,76.1,0,0.2,0.1,6.61
Julian Baumgartlinger,Leverkusen,35, DMC  ,20(7),1792,2,0.6,41.2,90.7,0,1.9,0.1,6.61
Niko Gießelmann,Fortuna Duesseldorf,31," D(CL),M(L)  ",22(3),2056,1,1,35.8,77.7,0.9,3,0,6.60
Luca Waldschmidt,Freiburg,26," AM(CLR),FW  ",14(9),1272,1,0.5,16.4,75.3,0.1,0.3,0.1,6.60
Jeffrey Gouweleeuw,Augsburg,31, D(C)  ,18(3),1644,1,0.2,35.7,76.4,0,3.2,0,6.60
Maximilian Eggestein,Werder Bremen,26, M(CR)  ,32,2856,3,1,43,78.2,0.1,1.3,0.1,6.60
Moussa Niakhaté,Mainz,27, D(CL)  ,33,2970,2,0.4,44.7,79.5,0.1,3.3,0,6.60
Josh Sargent,Werder Bremen,23," AM(CLR),FW  ",15(13),1419,2,0.4,12,70.5,0.1,0.1,0,6.59
Dennis Srbeny,Paderborn,28," AM(C),FW  ",14(3),1128,1,0.4,14.1,63.3,0.1,0.6,0,6.59
Leopold Zingerle,Paderborn,28, GK  ,28,2520,0,0,36.5,80.6,0,6.4,0,6.59
Zack Steffen,Fortuna Duesseldorf,27, GK  ,17,1530,0,0.1,30.2,65,0,9.2,0,6.58
Aarón Martín,Mainz,25," D(L),M(L)  ",21(1),1797,0,1.5,27.3,79.7,1.5,0.9,0,6.58
Klaus Gjasula,Paderborn,33," D(C),DMC  ",28(1),2296,1,1,39.9,77,0,3.6,0,6.58
Ermin Bicakcic,Hoffenheim,33, D(C)  ,13(8),1174,0,0.1,38.1,86.1,0,1.8,0,6.57
Per Ciljan Skjelbred,Hertha Berlin,35, M(CR)  ,21(3),1639,0,0.1,29.9,82.7,0,2,0,6.57
Kaan Ayhan,Fortuna Duesseldorf,28," D(CR),DMC  ",31,2733,3,0.6,54.9,83.5,0.1,6.2,0.1,6.57
Lukas Klünter,Hertha Berlin,26," D(CR),M(R)  ",20(3),1876,2,0.5,26.7,70.1,0.3,1.1,0,6.56
Rani Khedira,Augsburg,29," D(C),DMC  ",32,2658,2,0.4,27.3,70.1,0,1.2,0,6.56
Leonardo Bittencourt,Werder Bremen,29," M(CLR),FW  ",23(5),1899,2,1.2,26.8,76.8,0.9,0.6,0,6.56
Marcus Ingvartsen,Union Berlin,27," AM(CR),FW  ",20(8),1725,2,0.4,17,67.2,0.2,0.1,0,6.56
Danny Latza,Mainz,33, M(C)  ,15(8),1375,2,0.9,26.6,80,0.1,1.8,0,6.56
Amadou Haidara,RBL,25, M(CLR)  ,5(14),745,1,0.6,28.8,85.2,0.2,0.8,0.1,6.55
Abdelhamid Sabiri,Paderborn,26," AM(CL),FW  ",9(15),1039,1,0.3,18,79.6,0,1.5,0,6.55
Marius Wolf,Hertha Berlin,27," D(R),M(CLR)  ",15(6),1411,3,1,26.8,65.9,0.5,1.7,0,6.54
Neven Subotic,Union Berlin,34, D(C)  ,23,1972,0,0.2,33.7,71.5,0.1,3.2,0,6.54
Evan Ndicka,Eintracht Frankfurt,23, D(CL)  ,20(2),1725,1,0.4,42.5,81.3,0.1,1.4,0,6.54
Koen Casteels,Wolfsburg,30, GK  ,26,2340,0,0,32.6,70.8,0,8.5,0,6.54
Admir Mehmedi,Wolfsburg,31," M(CLR),FW  ",14(7),1205,2,0.9,24.6,74.9,0.6,0.9,0,6.54
Janik Haberer,Freiburg,28," M(CLR),FW  ",20(6),1725,2,0.7,33.9,82.4,0.1,2.6,0,6.53
Matthias Zimmermann,Fortuna Duesseldorf,30," D(R),DMC,M(R)  ",33(1),2925,2,0.7,37.2,75.2,0.7,1.7,0,6.53
Benito Raman,Schalke,28," AM(LR),FW  ",19(6),1613,3,0.6,12.5,66.8,0.1,0.5,0,6.52
Vedad Ibisevic,Hertha Berlin,38, FW  ,15(10),1257,2,0.5,9.3,70.8,0,0.5,0,6.52
Lucas Hernández,Bayern,27, D(CL)  ,10(9),916,1,0.2,40.2,88.1,0.1,1.5,0,6.51
Florian Kastenmeier,Fortuna Duesseldorf,25, GK  ,17,1530,0,0.1,33.2,67.6,0,8.8,0,6.51
Yannick Gerhardt,Wolfsburg,28," D(L),M(CL)  ",7(11),820,0,0.3,20.4,78.2,0.1,1.2,0.1,6.51
Jonjoe Kenny,Schalke,25," D(LR),M(R)  ",31,2725,3,0.5,37.6,73.5,0.5,2.7,0,6.51
Alfredo Morales,Fortuna Duesseldorf,32," D(C),M(C)  ",18(9),1724,2,0.4,21.4,70.4,0.1,1,0,6.50
Makoto Hasebe,Eintracht Frankfurt,39," D(CR),M(CR)  ",21(2),1967,0,0.4,60.6,87.3,0,5,0.1,6.49
Jirí Pavlenka,Werder Bremen,30, GK  ,33,2970,0,0,31.5,68.1,0,7.5,0,6.49
Timo Horn,FC Koln,29, GK  ,34,3060,0,0,32.2,71.7,0,9.9,0,6.49
