Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Jean-Charles Castelletto,Nantes,28, D(C)  ,20(2),1669,0,0,39.1,83.6,0.1,2.1,0,6.77
Laurent Abergel,Lorient,30, DMC  ,17(1),1379,1,0.5,40.4,87.5,0,1.4,0.2,6.77
Fabián Ruiz,PSG,26, M(CL)  ,14(3),1199,1,0.5,61.3,91.7,0,2,0.1,6.77
Nordi Mukiele,PSG,25," D(CR),M(R)  ",12(7),1133,3,0.5,31.7,88.4,0.1,0.6,0,6.76
Salis Abdul Samed,Lens,22, DMC  ,24,2158,0,0.6,63,92.2,0.1,1.5,0.1,6.76
Quentin Merlin,Nantes,20," D(L),M(L)  ",15(1),1270,1,1.6,43.6,79.9,1.6,3.1,0,6.74
Brice Samba,Lens,28, GK  ,26,2340,0,0,29,75.2,0,6.2,0,6.74
Corentin Tolisso,Lyon,28," D(R),M(CR)  ",15(4),1159,1,0.9,56.6,89,0.3,3.8,0.2,6.74
Deiver Machado,Lens,29, M(L)  ,19(4),1646,1,0.6,22,85,0.5,0.3,0,6.74
Johan Gastien,Clermont Foot,35, DMC  ,18(1),1589,2,0.9,68,84,0.4,5.2,0.1,6.74
Maxime Dupé,Toulouse,30, GK  ,26,2340,0,0,29.2,75.2,0,5.3,0,6.74
Sergio Ramos,PSG,36, D(CR)  ,21(2),1809,1,0.1,70,95,0.2,4.2,0,6.74
Sinaly Diomandé,Lyon,21, D(C)  ,14(1),1231,0,0.1,60.1,85.3,0.1,2.4,0,6.74
Gideon Mensah,Auxerre,24," D(L),M(L)  ",17,1517,0,1,46.4,79.2,0.6,2.8,0.1,6.74
Leonardo Balerdi,Marseille,24, D(C)  ,23(3),2038,1,0.2,47,84.8,0,3.3,0,6.73
Facundo Medina,Lens,23, D(CL)  ,23,1974,3,0.5,79.5,90.6,0.3,2.8,0,6.73
Azzedine Ounahi,Angers,22, AM(CR)  ,13(2),1137,0,1.1,40.4,88.3,0.2,2.3,0.1,6.72
Marquinhos,PSG,28," D(CR),DMC  ",22(2),1990,0,0.3,65.3,95.4,0,2.4,0,6.72
Christopher Jullien,Montpellier,29, D(C)  ,20,1796,1,0.3,36.1,84.6,0,2.7,0.1,6.72
Johann Lepenant,Lyon,20, DMC  ,15(6),1416,1,0.3,47,89.6,0,2.2,0,6.72
Saîf-Eddine Khaoui,Clermont Foot,27, AM(CR)  ,18(6),1603,3,1.3,22,74.6,0.5,0.8,0,6.71
Mario Lemina,Nice,29, DMC  ,11(3),844,0,0.3,45.1,90,0,1.6,0,6.71
Flavien Tait,Rennes,30, M(CLR)  ,16(7),1386,2,0.8,37.8,85.9,0,2.5,0,6.71
Melvin Bard,Nice,22," D(L),M(L)  ",17(4),1588,0,0.2,36.2,80.7,0.1,1,0,6.70
Julien Laporte,Lorient,29, D(C)  ,18,1543,0,0.1,40.4,85.1,0,3.2,0,6.70
Thiago Mendes,Lyon,30," D(CR),M(CR)  ",18(4),1600,1,0.4,59.6,86.1,0,3.9,0.1,6.70
Alexander Nübel,Monaco,26, GK  ,26,2340,0,0,24.3,71.1,0,6.8,0,6.70
Hamza Sakhi,Auxerre,26, AM(C)  ,18(5),1592,2,1.5,35,86.4,0.9,4.1,0.2,6.69
Montassar Talbi,Lorient,24, D(C)  ,26,2340,1,0.2,51.3,89.7,0,1.8,0,6.69
Tiago Djaló,Lille,22, D(CLR)  ,24(1),2022,0,0.1,62.9,93.1,0,2.6,0,6.69
Arnaud Kalimuendo,Rennes,21, FW  ,16(3),1254,2,0.4,14.5,83.3,0,0.1,0,6.69
Steve Mandanda,Rennes,37, GK  ,24,2116,1,0,30.3,68.8,0,7.2,0,6.69
Moses Simon,Nantes,27," M(CLR),FW  ",20(2),1695,3,1.5,19.2,73.7,1,0.5,0.1,6.69
Sofiane Diop,Nice,22, AM(CLR)  ,12(6),1010,4,0.9,28.2,83,0.5,0.9,0,6.69
Lucas Chevalier,Lille,21, GK  ,20,1800,0,0.1,27.9,74.5,0,3.3,0.1,6.69
Andy Delort,Nice,31," AM(R),FW  ",9(5),781,1,0.8,15.2,64.8,0.1,0.7,0,6.68
Thijs Dallinga,Toulouse,22, FW  ,19(6),1496,1,0.7,12.6,68.4,0,0.2,0,6.68
Mikkel Desler,Toulouse,28, D(R)  ,18(1),1567,2,0.6,44.3,85.7,0.3,1.2,0,6.68
Angel Gomes,Lille,22," M(CL),FW  ",24(1),1978,4,1,47,87.4,0.4,2.6,0,6.68
Jubal,Auxerre,29, D(C)  ,23(2),2136,1,0.1,36.8,84.1,0.1,4.3,0,6.68
Marco Bizot,Brest,31, GK  ,25,2250,0,0,24.5,66.9,0,5.6,0,6.68
Jonas Omlin,Montpellier,29, GK  ,14,1168,0,0,24.1,65.1,0,4.5,0,6.68
Faitout Maouassa,Montpellier,24," D(L),M(LR)  ",18(6),1491,5,0.8,15.7,69.4,0.8,0.5,0,6.67
Juan Bernat,PSG,30," D(L),M(CL)  ",11(8),1065,3,0.8,32,93.4,0.1,0.3,0,6.67
David Costa,Lens,22, AM(CL)  ,16(8),1317,3,1.1,27.3,86.1,0.3,0.7,0.1,6.67
Zakaria Aboukhlal,Toulouse,23, AM(LR)  ,21(5),1836,5,0.6,18.8,73.1,0.1,0.1,0,6.66
Vitinha,PSG,23, M(C)  ,20(4),1646,1,0.6,54.8,92.4,0,1.5,0,6.66
Nicolas Pallois,Nantes,35, D(C)  ,17,1440,0,0.1,42.9,84.2,0,3.6,0,6.66
Anthony Rouault,Toulouse,21, D(C)  ,26,2333,0,0.2,52.8,86,0,3.6,0,6.66
Mounaïm El Idrissy,AC Ajaccio,24, FW  ,21(2),1776,0,0.4,18.3,70.8,0,0.4,0,6.66
Kevin Gameiro,Strasbourg,35, FW  ,20(4),1736,0,0.8,25.2,79.8,0.3,0.3,0.2,6.66
Vincent Le Goff,Lorient,33," D(L),M(L)  ",25,2250,0,0.4,43.2,83.2,0.5,1.2,0,6.66
Mattéo Guendouzi,Marseille,23, M(C)  ,19(5),1619,3,0.7,39.3,88.6,0.1,2.3,0,6.66
Castello Lukeba,Lyon,20, D(C)  ,22(1),1996,0,0.1,66.8,90,0,2,0,6.66
Yvon Mvogo,Lorient,28, GK  ,14,1183,0,0,26.8,69.6,0,5.9,0,6.65
Farès Chaïbi,Toulouse,20, AM(L)  ,17(7),1601,4,0.9,24.7,75.8,0.2,1,0.1,6.65
Issiaga Sylla,Toulouse,29," D(LR),M(L)  ",16(1),1376,0,0.4,38.3,78.8,0.2,0.9,0,6.65
Jackson Porozo,Troyes,22, D(C)  ,16(3),1472,0,0.1,29.9,82.1,0,1.2,0,6.64
Xavier Chavalerin,Troyes,32," DMC,M(L)  ",18(6),1710,2,0.6,31.7,84.1,0.3,1.5,0.2,6.64
Jens Cajuste,Reims,23, DMC  ,8(12),955,1,0.5,22.7,80.4,0,1.5,0.1,6.64
Nuno da Costa,Auxerre,32," AM(LR),FW  ",14(7),1290,2,0.7,11.7,69,0.1,0.8,0,6.63
Arthur Theate,Rennes,22, D(C)  ,25,2243,0,0.3,70.9,90.3,0,3.9,0,6.63
Jérémy Le Douaron,Brest,24," AM(L),FW  ",14(7),1273,2,0.4,10.1,71.8,0.1,0,0,6.63
Loïs Openda,Lens,23, FW  ,17(9),1530,1,0.5,9.9,71.2,0.1,0.1,0.1,6.62
Bafodé Diakité,Lille,22, D(CR)  ,22(2),1965,0,0.3,50.3,88.3,0.1,1.5,0,6.62
Lilian Brassier,Brest,23, D(CL)  ,23(1),2014,0,0.3,39.2,77,0.3,4,0,6.61
Mohamed Youssouf,AC Ajaccio,34, D(R)  ,19(2),1744,0,0.6,34.2,75.9,0.7,1.8,0,6.61
Anthony Lopes,Lyon,32, GK  ,22,1917,0,0,24.5,74.3,0,4.5,0,6.61
Elye Wahi,Montpellier,20," AM(L),FW  ",20(2),1733,1,0.5,13.4,69.5,0,0.2,0,6.61
Bradley Barcola,Lyon,20, Forward  ,6(10),595,1,0.6,11.4,72.1,0.1,0.1,0,6.61
Mathias Autret,Auxerre,32, M(CLR)  ,16(4),1272,2,1.4,25.3,81.4,1,3,0.1,6.61
André Gomes,Lille,29, M(CLR)  ,11(7),1029,2,0.7,45.1,86.6,0.1,1.9,0.1,6.61
Jérémy Doku,Rennes,20, AM(LR)  ,5(14),593,0,0.6,13,83.8,0.2,0.2,0,6.61
Mostafa Mohamed,Nantes,25, FW  ,13(13),1337,2,0.5,9.3,61.3,0,0.1,0,6.60
Wahbi Khazri,Montpellier,32," M(CLR),FW  ",12(6),1052,1,0.4,15.4,75.1,0.4,0.9,0,6.59
Bradley Locko,Reims,20," D(L),M(L)  ",13(2),1060,0,0.5,23.5,81,0.2,0.9,0.1,6.58
Ignatius Ganago,Nantes,24," AM(LR),FW  ",11(8),1054,3,0.4,12,66.7,0.1,0.4,0.1,6.58
Brecht Dejaegere,Toulouse,31, AM(C)  ,20(2),1483,1,0.6,22,80,0,0.8,0.2,6.58
Matz Sels,Strasbourg,31, GK  ,26,2340,0,0,22.7,64.3,0,5.3,0,6.58
Mateusz Wieteska,Clermont Foot,26, D(C)  ,25,2250,1,0.1,45.7,82.2,0,2.2,0,6.57
Maxime Le Marchand,Strasbourg,33, D(CL)  ,18(3),1568,0,0.1,45.6,79.2,0.2,3.3,0,6.57
Joe Rodon,Rennes,25, D(C)  ,14,1238,0,0.1,66.1,89.6,0,1.7,0,6.57
Brendan Chardonnet,Brest,28, D(C)  ,17(2),1576,0,0.3,44.1,81.8,0.1,5.4,0,6.57
Kamory Doumbia,Reims,20, AM(C)  ,11(9),913,2,0.8,18.7,81.8,0.1,0.6,0.1,6.57
Dimitri Payet,Marseille,35," M(CLR),FW  ",8(11),706,3,1.5,18.5,78.1,0.6,1.2,0.1,6.56
Yohann Magnin,Clermont Foot,25, DMC  ,21(5),1929,0,0.5,40.3,84.5,0.1,2.1,0,6.56
Joris Chotard,Montpellier,21, DMC  ,16(7),1533,2,0.6,30,80.2,0.1,1.9,0.1,6.56
Maximiliano Caufriez,Clermont Foot,26, D(CR)  ,16,1388,0,0,44.4,89,0,2.9,0,6.56
Vincent Marchetti,AC Ajaccio,25, M(C)  ,22(1),1843,1,0.5,36,80.8,0,2.7,0.2,6.56
Ludovic Ajorque,Strasbourg,29, FW  ,9(4),772,0,0.8,19.4,70.6,0,0.5,0,6.56
Himad Abdelli,Angers,23, M(CL)  ,12(6),1106,0,1.1,32.6,82.1,0.2,1.6,0.1,6.56
Maxime Estève,Montpellier,20, D(C)  ,15(4),1362,0,0.1,31.8,80.7,0,1.5,0,6.56
Andreaw Gravillon,Reims,25, D(CR)  ,12(1),1040,0,0.2,29.8,76,0.2,1.8,0.2,6.56
José Fonte,Lille,39, D(C)  ,21(1),1783,0,0.2,60.2,90,0,3.6,0,6.56
Timothy Weah,Lille,23," D(L),M(LR),FW  ",10(7),1001,2,0.7,28.4,85.3,0.4,1.1,0,6.55
Hugo Ekitike,PSG,20, FW  ,8(9),781,3,0.4,13.3,83.2,0,0.2,0,6.55
Hugo Magnetti,Brest,24, DMC  ,13(9),1224,2,0.5,23.1,83.9,0.3,1.8,0,6.55
Nicolas Cozza,Montpellier,24, D(CL)  ,14(3),1275,1,0.4,28.9,73.4,0.2,1.4,0.1,6.55
Pedro Chirivella,Nantes,25, DMC  ,21(1),1792,1,1,54.3,86.3,0,4.9,0,6.54
Massadio Haïdara,Lens,30," D(CL),M(L)  ",13(11),1191,0,0.2,28.9,87.8,0.1,1.1,0,6.54
Dimitri Liénard,Strasbourg,35," D(L),M(CL)  ",16(5),1326,0,1.1,29.6,77.3,1.3,2.3,0,6.53
Lovro Majer,Rennes,25, AM(CR)  ,11(10),978,3,1,26,84.1,0.5,0.9,0,6.53
Arnaud Nordin,Montpellier,24," AM(CLR),FW  ",18(6),1433,2,0.3,14.4,78.6,0.2,0.5,0,6.53
Yan Valery,Angers,24," D(CR),M(R)  ",18,1458,0,0.4,28.3,74.3,0.5,1.4,0,6.52
Mahdi Camara,Brest,24," D(CR),DMC  ",17(3),1391,0,0.2,24.5,84.3,0,0.6,0,6.52
Abdu Conté,Troyes,24," D(L),M(L)  ",11(3),999,2,0.9,33.6,80.2,0.5,1.4,0.1,6.52
Noah Fadiga,Brest,23, D(R)  ,13(3),1028,0,0.1,23.1,79.5,0.2,0.7,0,6.52
Ismaël Doukouré,Strasbourg,19, D(C)  ,15(2),1382,1,0.2,35.8,81.9,0.1,2.5,0.1,6.51
Jordan Ferri,Montpellier,30, M(C)  ,22(1),1859,2,0.8,57,86.6,0.3,4.2,0.2,6.51
Renaud Ripart,Troyes,29," D(R),M(CLR),FW  ",12(11),1131,1,0.9,15.9,71,0.1,0.2,0,6.51
Elbasan Rashani,Clermont Foot,29, AM(CLR)  ,17(5),1449,1,0.4,19.9,78.1,0.1,0.3,0,6.51
Wesley Saïd,Lens,27," AM(CLR),FW  ",6(11),595,0,0.4,9.8,83.1,0.1,0.5,0.1,6.51
Pape Gueye,Marseille,24, DMC  ,4(10),486,1,0.3,22.1,84.8,0.1,1.1,0,6.51
Ronaël Pierre-Gabriel,Strasbourg,24," D(CLR),M(R)  ",7(7),653,1,0.3,20.4,80.8,0.3,0.4,0,6.50
Stéphane Diarra,Lorient,24, AM(R)  ,13(10),973,0,0.5,12,74.6,0.1,0,0,6.50
Evann Guessand,Nantes,21," AM(R),FW  ",12(13),1026,2,0.4,9.4,72.2,0.1,0.2,0,6.50
Birama Touré,Auxerre,30, DMC  ,26,2326,0,0.1,42.1,81.5,0,3.7,0,6.49
Renato Sanches,PSG,25, M(CR)  ,3(11),417,0,0.5,28.8,92.6,0.1,1.8,0.1,6.49
Théo Le Bris,Lorient,20, M(L)  ,11(8),1035,1,0.4,19.5,80.3,0.1,0.3,0,6.49
Carlos Soler,PSG,26, M(CLR)  ,9(8),764,2,0.5,24.6,87.1,0.2,0.7,0.1,6.48
Issa Kaboré,Marseille,21," D(R),M(R)  ",5(8),582,0,0.5,18.2,81.4,0.4,0.5,0,6.48
Sanjin Prcic,Strasbourg,29, M(C)  ,17(6),1480,1,0.3,38.4,85.3,0.2,3.9,0.1,6.48
Samuel Moutoussamy,Nantes,26, M(CL)  ,17(6),1488,2,0.4,31.9,86.8,0,1.3,0,6.48
Jean-Kévin Duverne,Brest,25, D(CLR)  ,16(6),1564,0,0.4,31,74.4,0.3,2.5,0,6.48
Yoann Cathline,Lorient,20, AM(L)  ,7(6),705,1,0.4,13.4,71.8,0.5,0.2,0,6.48
Komnen Andric,Clermont Foot,27, FW  ,15(11),1306,3,0.6,15.2,75.5,0,0.6,0,6.47
Alexis Claude-Maurice,Lens,24, AM(CL)  ,4(9),445,2,0.5,13.3,86.1,0.1,0.2,0,6.47
Julien Ponceau,Lorient,22, AM(C)  ,16(7),1344,4,1.1,26.4,83,0,0.7,0,6.47
Kamaldeen Sulemana,Rennes,21, AM(L)  ,2(12),317,0,0.4,10,85.7,0.3,0.4,0,6.47
Maxime Gonalons,Clermont Foot,33," D(C),M(C)  ",10(4),727,0,0.2,30.7,87.7,0,2,0,6.47
Muhammed Cham,Clermont Foot,22, AM(C)  ,16(10),1390,2,0.9,24.5,82.4,0.5,1.2,0.2,6.46
Mickaël Alphonse,AC Ajaccio,33, D(LR)  ,11(9),1038,0,0.4,20.7,71.5,0.2,1.1,0,6.46
Falaye Sacko,Montpellier,27," D(CR),M(R)  ",18(5),1616,2,0.6,28.8,80.8,0.3,1,0,6.46
Mathias Pereira Lage,Brest,26, M(CLR)  ,14(4),1088,1,0.5,16.8,72.6,0.1,0.8,0,6.45
