Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Marshall Munetsi,Reims,26," D(C),M(C)  "," D(C),M(C)  ",20(4),5,1,1.3,0.3,0.3,0.9,0.1,0.4,1.8,6.95
Adrien Thomasson,Strasbourg,29, M(CLR)  , M(CLR)  ,27(4),8,4,1.5,1.1,1,1.1,0.1,1.1,2,6.94
Seko Fofana,Lens,27, M(C)  , M(C)  ,38,8,1,2.6,1.1,2.1,1.2,0.1,1.3,2.3,6.94
Ludovic Blas,Nantes,25," M(CLR),FW  "," M(CLR),FW  ",35,10,5,2.6,1.2,1.7,1.6,0.1,2.3,2.7,6.94
Cheick Oumar Doucouré,Lens,23, DMC  , DMC  ,33(1),1,4,0.9,1.2,0.7,0.7,0,0.9,1.1,6.94
Houssem Aouar,Lyon,24, M(CL)  , M(CL)  ,29(7),6,4,2.1,1.1,1.9,1.1,0.1,1.4,2,6.93
Jonas Omlin,Montpellier,29, GK  , GK  ,29,0,0,0,0,0,0.1,0,0,0,6.93
Danilo Pereira,PSG,31," D(C),DMC  "," D(C),DMC  ",22(5),5,0,0.7,0.2,0.3,0.9,0,0.2,0.7,6.93
Achraf Hakimi,PSG,24," D(LR),M(R)  "," D(LR),M(R)  ",28(4),4,6,0.6,1,0.7,0.4,0.2,0.4,1,6.93
Fabien Centonze,Metz,27," D(R),M(R)  "," D(R),M(R)  ",18(1),4,1,0.8,0.6,1.5,1.6,0,0.7,1.9,6.92
Emerson,Lyon,28," D(L),M(L)  "," D(L),M(L)  ",26(3),1,2,0.6,1.1,1,0.8,0,0.2,1.4,6.91
Boubacar Kamara,Marseille,23," D(CL),DMC  "," D(CL),DMC  ",31(3),1,0,0.6,0.7,0.5,1.2,0,0.4,0.9,6.91
Sofiane Diop,Monaco,22, AM(CLR)  , AM(CLR)  ,24(6),6,4,1.2,1.3,1.5,1.4,0.1,1.1,2.4,6.90
Flavien Tait,Rennes,30, M(CLR)  , M(CLR)  ,24(4),5,3,1.5,1.1,1,1.7,0.1,1.1,1.6,6.90
Steve Mounié,Brest,28, FW  , FW  ,25(10),9,2,2.1,0.5,0.2,0.8,0.3,0.6,2.5,6.89
Melvin Bard,Nice,22," D(L),M(L)  "," D(L),M(L)  ",30(3),2,2,0.2,0.7,0.7,0.9,0,0.5,1.2,6.89
Gerson,Marseille,25, M(CLR)  , M(CLR)  ,29(6),9,4,1.3,0.9,0.9,1.9,0.1,0.9,1.2,6.89
Nayef Aguerd,Rennes,26, D(C)  , D(C)  ,31,2,2,0.8,0.1,0.2,0.5,0,0.1,0.2,6.88
Dénis Bouanga,Saint-Etienne,28," M(CLR),FW  "," M(CLR),FW  ",28(6),9,6,2.5,1,1.6,1.4,0.1,1.9,3.4,6.88
William Saliba,Marseille,21, D(C)  , D(C)  ,36,0,0,0.5,0.2,0.9,0.3,0,0.4,0.7,6.87
Mattéo Guendouzi,Marseille,23, M(C)  , M(C)  ,35(3),4,6,1.3,0.9,0.8,1.8,0,1.2,1.6,6.87
Jean-Clair Todibo,Nice,23, D(C)  , D(C)  ,35(1),1,0,0.5,0.4,0.4,0.3,0,0.2,0.6,6.87
Brendan Chardonnet,Brest,28, D(C)  , D(C)  ,31(1),3,0,0.4,0.3,0,0.8,0,0,0.2,6.87
Idrissa Gueye,PSG,33, M(C)  , M(C)  ,18(8),3,1,0.9,0.6,0.8,0.6,0,0.6,0.7,6.86
Marquinhos,PSG,28," D(CR),DMC  "," D(CR),DMC  ",32,5,0,0.7,0.2,0.1,0.3,0,0.1,0.3,6.86
Valentin Rongier,Marseille,28," D(R),M(C)  "," D(R),M(C)  ",25(7),0,1,0.9,0.5,0.9,0.9,0,0.5,0.9,6.85
Predrag Rajkovic,Reims,27, GK  , GK  ,38,0,0,0,0,0,0.2,0,0,0.1,6.85
Renato Sanches,Lille,25, M(CR)  , M(CR)  ,20(5),2,5,0.9,1.4,1.7,1.1,0,1.2,1.7,6.85
Azor Matusiwa,Reims,24, DMC  , DMC  ,29,1,1,0.3,0.6,0.5,1,0,0.3,0.9,6.84
Jonathan Gradit,Lens,30, D(CR)  , D(CR)  ,35,0,0,0.1,0.4,0.5,1.1,0,0.3,0.4,6.84
Ruben Aguilar,Monaco,29," D(R),M(R)  "," D(R),M(R)  ",22(6),0,2,0.4,0.4,0.2,1,0,0.2,1.1,6.84
Ander Herrera,PSG,33, M(C)  , M(C)  ,12(7),3,2,0.7,0.9,0.3,0.3,0.2,0.3,0.9,6.84
Hugo Ekitike,Reims,20, FW  , FW  ,15(9),10,3,1.3,0.7,1,1.3,0.5,0.9,2.8,6.83
Julien Laporte,Lorient,29, D(C)  , D(C)  ,33,2,0,0.5,0.2,0.2,0.8,0,0.1,0.2,6.83
Mohamed Bayo,Clermont Foot,24, FW  , FW  ,27(5),14,5,2.1,1,0.9,0.2,0.4,1.2,1.8,6.83
Ghislain Konan,Reims,27," D(L),M(L)  "," D(L),M(L)  ",28,1,3,0.7,1.1,1.4,1.2,0.1,0.7,1.6,6.83
Sven Botman,Lille,23, D(C)  , D(C)  ,25,3,1,0.6,0.3,0.2,0.5,0,0.1,0.4,6.83
Baptiste Santamaría,Rennes,28, DMC  , DMC  ,28(6),2,1,1,0.5,0.5,0.6,0,0.5,0.9,6.83
Cengiz Ünder,Marseille,25, M(CLR)  , M(CLR)  ,25(7),10,2,1.8,1.1,0.8,1,0.4,0.8,2,6.82
Jean Onana,Bordeaux,23, DMC  , DMC  ,23,3,2,0.9,0.7,0.7,1.6,0,0.9,2,6.81
Aleksandr Golovin,Monaco,26, M(CLR)  , M(CLR)  ,17(10),3,4,0.9,1.6,0.8,0.8,0.1,0.8,1,6.81
Angelo Fulgini,Angers,26," AM(CLR),FW  "," AM(CLR),FW  ",35(1),5,4,1.6,1.4,1.4,2.3,0.1,1.5,2.2,6.81
Nicolas de Préville,Metz,32," AM(CLR),FW  "," AM(CLR),FW  ",24(3),5,2,1.5,1,1.7,2,0.3,1.9,2.9,6.80
Rominigue Kouamé,Troyes,26, DMC  , DMC  ,34,1,2,1.1,0.6,1.9,1.9,0,0.9,1.4,6.80
Luan Peres,Marseille,28, D(CL)  , D(CL)  ,29(5),0,2,0.1,0.5,0.4,0.5,0,0.4,0.8,6.80
Ronaël Pierre-Gabriel,Brest,24," D(CLR),M(R)  "," D(CLR),M(R)  ",29(1),0,1,0.2,0.5,1.1,1,0.1,0.7,1,6.80
Justin Kluivert,Nice,23, AM(LR)  , AM(LR)  ,25(3),4,5,1.1,1.3,1.5,1,0.2,1.3,1.8,6.79
Mario Lemina,Nice,29, DMC  , DMC  ,24(8),2,0,0.5,0.2,0.8,0.7,0,0.4,0.7,6.79
Ryad Boudebouz,Saint-Etienne,33," M(CLR),FW  "," M(CLR),FW  ",27(3),3,4,0.9,1.8,1.8,1,0,1.4,1.7,6.79
Kevin Volland,Monaco,30," AM(CLR),FW  "," AM(CLR),FW  ",29(5),9,9,1.5,1,0.5,0.8,0.5,1,1.9,6.79
Ibrahima Sissoko,Strasbourg,25," D(C),DMC  "," D(C),DMC  ",26(9),2,5,0.7,0.8,0.7,0.8,0,0.9,1.3,6.79
Walter Benítez,Nice,30, GK  , GK  ,37,0,0,0,0,0,0.2,0,0,0,6.79
Romain Thomas,Angers,34, D(C)  , D(C)  ,29(1),2,0,0.5,0.1,0.1,0.6,0,0.2,0.1,6.78
Keylor Navas,PSG,36, GK  , GK  ,21,0,0,0,0,0,0,0,0,0,6.78
Laurent Abergel,Lorient,30, DMC  , DMC  ,34,0,3,0.9,1,1.1,2,0,1.2,1.5,6.78
Sanjin Prcic,Strasbourg,29, M(C)  , M(C)  ,27(5),1,0,1.4,0.7,0.3,0.3,0,0.3,0.6,6.77
Mahdi Camara,Saint-Etienne,24," D(CR),DMC  "," D(CR),DMC  ",34(1),3,0,0.8,0.9,1,1.3,0,0.9,1.5,6.77
Alban Lafont,Nantes,24, GK  , GK  ,38,0,0,0,0,0,0.1,0,0,0,6.77
Kevin Danso,Lens,24, D(C)  , D(C)  ,32(1),2,2,0.4,0.3,0.2,1.1,0,0.1,0.5,6.77
Castello Lukeba,Lyon,20, D(C)  , D(C)  ,24,2,0,0.3,0.2,0.5,0.5,0,0.3,0.7,6.77
Benoît Badiashile,Monaco,21, D(C)  , D(C)  ,21(3),1,0,0.6,0.1,0.1,0.4,0.1,0.2,0.3,6.77
Giulian Biancone,Troyes,22," D(CLR),M(LR)  "," D(CLR),M(LR)  ",26(7),1,2,0.8,0.4,0.4,1,0.1,0.3,0.9,6.77
Gelson Martins,Monaco,27, M(LR)  , M(LR)  ,24(8),4,3,0.9,0.7,1.9,1,0.5,0.7,2.4,6.77
Presnel Kimpembe,PSG,27, D(C)  , D(C)  ,29(1),1,0,0.2,0.1,0.3,0.9,0,0.2,0.5,6.76
Quentin Merlin,Nantes,20," D(L),M(L)  "," D(L),M(L)  ",21(7),2,3,0.4,1.1,0.6,0.1,0,0.4,0.9,6.76
Wout Faes,Reims,24, D(C)  , D(C)  ,37,4,0,0.6,0.1,0.2,0.6,0,0.1,0.6,6.76
Yunis Abdelhamid,Reims,35, D(C)  , D(C)  ,34,2,0,0.5,0.3,0.4,0.7,0,0.4,0.8,6.76
Dimitri Liénard,Strasbourg,35," D(L),M(CL)  "," D(L),M(CL)  ",23(10),2,3,0.7,1.1,0.3,0.8,0.1,0.3,0.9,6.76
Przemyslaw Frankowski,Lens,27, M(CLR)  , M(CLR)  ,28(9),6,5,0.9,1,0.4,0.2,0.1,0.5,1.1,6.75
Alexander Djiku,Strasbourg,28," D(CR),DMC  "," D(CR),DMC  ",30(1),1,0,0.5,0.3,0.2,0.9,0.1,0.2,0.5,6.74
Wahbi Khazri,Saint-Etienne,32," M(CLR),FW  "," M(CLR),FW  ",26(4),10,0,2.4,1,1.1,1.6,0.7,1.6,2.6,6.74
Enzo Le Fée,Lorient,23, M(CLR)  , M(CLR)  ,25(11),2,3,0.9,1.4,1.2,1.4,0,1.3,1.9,6.74
Anthony Lopes,Lyon,32, GK  , GK  ,34,0,0,0,0,0,0.1,0,0,0,6.74
Caio Henrique,Monaco,25," D(L),M(CL)  "," D(L),M(CL)  ",31(3),2,8,0.6,1.3,0.4,0.6,0.1,0.2,1.1,6.74
Guillermo Maripán,Monaco,28, D(C)  , D(C)  ,21(5),0,0,0.3,0.1,0.2,0.4,0,0,0.4,6.73
Armand Laurienté,Lorient,24," AM(LR),FW  "," AM(LR),FW  ",28(7),6,2,2.4,1.2,1.3,1.2,0.3,1.5,2.8,6.73
Anthony Caci,Strasbourg,25," D(CLR),M(L)  "," D(CLR),M(L)  ",26(11),1,3,0.4,0.8,0.6,0.6,0.1,0.5,0.9,6.73
Jonathan David,Lille,23," AM(C),FW  "," AM(C),FW  ",32(6),15,0,1.8,0.9,0.7,1.2,0.2,0.9,2.5,6.73
Zeki Çelik,Lille,26," D(R),M(R)  "," D(R),M(R)  ",30(2),2,3,0.7,0.7,0.6,0.5,0.1,0.3,1,6.73
Maxence Caqueret,Lyon,23, DMC  , DMC  ,26(5),0,0,0.5,0.8,1.2,0.9,0,0.8,1.6,6.73
Tiago Djaló,Lille,22, D(CLR)  , D(CLR)  ,26(2),1,1,0.4,0.2,0.5,0.8,0,0.3,1,6.73
Alexis Flips,Reims,23, M(CLR)  , M(CLR)  ,13(12),2,4,0.8,1.2,0.5,0.5,0,0.6,1.3,6.73
Amine Harit,Marseille,25," AM(CLR),FW  "," AM(CLR),FW  ",12(11),4,4,0.7,1.1,1.1,1.7,0.1,1.4,2.1,6.73
Christophe Hérelle,Brest,30, D(CR)  , D(CR)  ,23,0,0,0.3,0.1,0.1,1,0,0.1,0.3,6.73
Youssouf Fofana,Monaco,24, DMC  , DMC  ,23(10),0,4,0.9,0.6,1.2,0.8,0,1,1.2,6.72
Jean-Charles Castelletto,Nantes,28, D(C)  , D(C)  ,28,1,0,0.6,0.2,0.3,0.4,0,0.2,0.2,6.72
Wylan Cyprien,Nantes,28, M(C)  , M(C)  ,17(7),2,3,0.8,1.3,0.6,0.7,0,0.7,0.6,6.72
Thomas Mangani,Angers,35, M(C)  , M(C)  ,25(8),7,2,0.5,0.8,0.1,0.4,0,0.4,0.6,6.72
Dante,Nice,39, D(C)  , D(C)  ,33(1),0,0,0.4,0.2,0.2,0.4,0,0,0.4,6.71
Stephy Mavididi,Montpellier,24," AM(LR),FW  "," AM(LR),FW  ",27(3),8,3,2,0.8,1.3,1.5,0.2,2,2.6,6.71
Nicolas Pallois,Nantes,35, D(C)  , D(C)  ,29(1),1,0,0.3,0.1,0.3,0.3,0,0,0.3,6.71
Thomas Monconduit,Lorient,32, DMC  , DMC  ,26(8),3,2,1.1,0.9,0.8,1,0,0.4,0.9,6.71
Gerzino Nyamsi,Strasbourg,26, D(C)  , D(C)  ,33(1),0,2,0.8,0.2,0.2,0.1,0,0.2,0.6,6.70
Jean-Ricner Bellegarde,Strasbourg,24, M(CLR)  , M(CLR)  ,26(10),2,3,0.9,0.6,1.1,1.9,0,0.9,1.7,6.70
José Fonte,Lille,39, D(C)  , D(C)  ,38,0,2,0.6,0.3,0.1,0.2,0,0.1,0.5,6.70
Axel Disasi,Monaco,24, D(C)  , D(C)  ,30(2),1,0,0.6,0.2,0.3,0.4,0.1,0.2,0.3,6.70
Habib Diallo,Strasbourg,27," AM(R),FW  "," AM(R),FW  ",16(15),11,1,1.6,0.5,0.5,0.6,0.5,0.8,2.2,6.70
Arnaud Kalimuendo,Lens,21, FW  , FW  ,27(5),12,0,1.9,0.7,0.8,1,0.4,1.9,2.5,6.69
Jonathan Bamba,Lille,26," AM(CLR),FW  "," AM(CLR),FW  ",28(3),1,3,1.6,1.5,1.1,1.8,0.5,1.8,2.5,6.69
Kalifa Coulibaly,Nantes,31, FW  , FW  ,9(12),5,0,1.2,0.4,0.3,0.4,0.3,0.4,1.4,6.69
Pedro Chirivella,Nantes,25, DMC  , DMC  ,31,3,1,0.7,0.8,0.3,0.8,0,0.3,0.5,6.69
Lucas Perrin,Strasbourg,24, D(C)  , D(C)  ,29(2),1,1,0.3,0.3,0.2,1,0.1,0.2,0.5,6.68
Pablo Rosario,Nice,26," D(C),DMC  "," D(C),DMC  ",31(5),0,2,0.5,0.6,0.5,0.6,0.1,0.5,1,6.68
Malo Gusto,Lyon,19," D(R),M(R)  "," D(R),M(R)  ",21(9),0,4,0.4,0.8,0.6,0.7,0.1,0.5,1.3,6.68
Mamadou Sakho,Montpellier,33, D(C)  , D(C)  ,29,0,0,0,0.1,0.1,0.3,0,0.2,0.7,6.68
Lucien Agoumé,Brest,21, DMC  , DMC  ,21(6),0,0,0.6,0.5,0.8,0.5,0,0.6,0.7,6.67
Vital N'Simba,Clermont Foot,29, D(L)  , D(L)  ,31(3),1,3,0.6,0.9,1.3,1.4,0,1.2,1.4,6.67
Akim Zedadka,Clermont Foot,27, D(R)  , D(R)  ,37(1),0,3,0.8,1.2,0.8,2.3,0.1,1.4,1.8,6.67
Nuno Mendes,PSG,20," D(L),M(L)  "," D(L),M(L)  ",18(9),0,1,0.3,0.7,1,0.9,0,0.7,1,6.67
Vincent Pajot,Metz,32, M(C)  , M(C)  ,27(3),1,0,0.5,0.5,0.4,1.3,0,0.2,1,6.67
Facundo Medina,Lens,23, D(CL)  , D(CL)  ,30(1),1,0,0.3,0.2,0.5,0.4,0,0.4,0.8,6.67
Xeka,Lille,28, M(C)  , M(C)  ,19(4),3,0,1,0.6,0.2,0.7,0,0.7,1.3,6.66
Yacine Adli,Bordeaux,22, M(C)  , M(C)  ,25(11),1,7,0.9,1.6,1.3,0.8,0.1,1.3,1.6,6.66
Jean-Kévin Duverne,Brest,25, D(CLR)  , D(CLR)  ,33(4),1,3,0.3,0.7,0.5,0.8,0.1,0.6,1.2,6.66
Khéphren Thuram,Nice,21, DMC  , DMC  ,20(16),4,2,0.6,0.6,0.9,0.4,0,0.6,0.9,6.65
Elbasan Rashani,Clermont Foot,29, AM(CLR)  , AM(CLR)  ,22(7),8,3,1,0.5,0.7,1,0.2,1,1.8,6.65
Kevin Gameiro,Strasbourg,35, FW  , FW  ,28(7),11,3,1.9,0.8,0.5,0.5,0.4,1.1,1.7,6.65
Haris Belkebla,Brest,29, DMC  , DMC  ,26(5),0,0,0.1,0.5,1,1.3,0,0.6,1.1,6.64
Alberth Elis,Bordeaux,27," AM(LR),FW  "," AM(LR),FW  ",16(4),9,1,1.6,0.8,0.8,1.2,0.5,1.6,2.7,6.64
Johan Gastien,Clermont Foot,35, DMC  , DMC  ,32,0,1,0.8,0.8,0.4,1,0,0.6,0.8,6.64
Léo Dubois,Lyon,28," D(LR),M(R)  "," D(LR),M(R)  ",20(3),0,0,0.4,0.7,0.5,0.6,0,0.5,0.9,6.63
Renaud Ripart,Troyes,29," D(R),M(CLR),FW  "," D(R),M(CLR),FW  ",22(6),2,2,1.5,0.6,0.8,1.5,0.2,1.3,1.9,6.63
Jason Berthomier,Clermont Foot,33, AM(C)  , AM(C)  ,22(7),1,5,0.8,1.6,0.8,0.5,0.1,0.6,1.3,6.63
Marco Bizot,Brest,31, GK  , GK  ,38,0,1,0,0.1,0,0.1,0,0,0,6.63
El Bilal Touré,Reims,21, FW  , FW  ,15(6),2,4,1.6,0.5,0.4,0.7,0.3,0.6,1.5,6.63
Jordan Ferri,Montpellier,30, M(C)  , M(C)  ,33(1),0,2,0.4,0.9,1,2.1,0,1.4,1.1,6.62
Matz Sels,Strasbourg,31, GK  , GK  ,37,0,0,0.1,0,0,0.1,0,0,0,6.62
Mihailo Ristic,Montpellier,27," D(L),M(L)  "," D(L),M(L)  ",19(10),1,3,0.6,0.6,1,0.9,0,0.7,1,6.62
Jonas Martin,Rennes,32, M(CL)  , M(CL)  ,24(5),1,1,0.7,0.3,0.3,0.5,0,0.3,0.6,6.62
Mickaël Nadé,Saint-Etienne,24, D(C)  , D(C)  ,29(1),1,0,0.2,0.2,0.3,1,0,0.3,0.5,6.62
Bamba Dieng,Marseille,22," AM(L),FW  "," AM(L),FW  ",11(14),7,1,1.5,0.4,0.2,0.5,0.2,0.5,1,6.61
Hicham Boudaoui,Nice,23, M(CR)  , M(CR)  ,21(8),3,2,0.6,0.5,0.8,0.7,0.1,0.8,1.4,6.61
Xavier Chavalerin,Troyes,32," DMC,M(L)  "," DMC,M(L)  ",31(3),5,2,0.9,0.7,0.4,0.4,0.2,0.4,1.1,6.61
Erik Palmer-Brown,Troyes,25, D(C)  , D(C)  ,19(2),0,0,0.2,0.1,0.2,0.5,0,0.2,0.4,6.61
Birger Meling,Rennes,28," D(LR),DMC  "," D(LR),DMC  ",20(11),0,4,0.1,0.5,0.2,0.7,0.1,0.2,0.8,6.61
Souleyman Doumbia,Angers,26," D(L),M(L)  "," D(L),M(L)  ",27,0,1,0.5,0.6,1.7,0.9,0,0.9,2,6.61
Alexander Nübel,Monaco,26, GK  , GK  ,38,0,0,0,0,0,0.1,0,0,0,6.61
Duje Caleta-Car,Marseille,26, D(C)  , D(C)  ,24(2),2,0,0.5,0.1,0,0.2,0,0,0.3,6.60
Yoann Salmier,Troyes,30, D(C)  , D(C)  ,30(1),0,1,0.3,0.3,0.4,0.9,0,0.4,0.4,6.60
Florent Mollet,Montpellier,31, AM(CLR)  , AM(CLR)  ,32(3),6,2,1.6,0.9,0.4,1.4,0.3,0.9,1.7,6.60
Thiago Mendes,Lyon,30," D(CR),M(CR)  "," D(CR),M(CR)  ",21(8),1,1,0.6,0.5,0.1,0.6,0,0.5,0.6,6.59
Pau López,Marseille,28, GK  , GK  ,29,0,1,0,0,0,0.1,0,0,0,6.59
Jean-Louis Leca,Lens,37, GK  , GK  ,27,0,0,0,0,0,0.1,0,0,0,6.59
Arnaud Souquet,Montpellier,31," D(CR),M(R)  "," D(CR),M(R)  ",27(7),1,3,0.5,0.5,0.6,0.7,0,0.5,1.3,6.59
Ismaël Traoré,Angers,36, D(CR)  , D(CR)  ,36(1),4,1,0.7,0.2,0.1,0.2,0,0.1,0.6,6.59
Ivo Grbic,Lille,27, GK  , GK  ,21,0,0,0,0,0,0.3,0,0.1,0,6.58
Arkadiusz Milik,Marseille,29," AM(C),FW  "," AM(C),FW  ",15(8),7,2,2.3,0.7,0.1,0.3,0.3,0.6,1.6,6.58
Warmed Omari,Rennes,22, D(C)  , D(C)  ,31(3),0,0,0.1,0.1,0.1,0.5,0,0.2,0.5,6.58
Yohann Magnin,Clermont Foot,25, DMC  , DMC  ,19(5),1,0,0.8,0.3,0.3,1,0.2,0.6,1.1,6.58
Jérôme Boateng,Lyon,34, D(CR)  , D(CR)  ,19(5),0,1,0.2,0.3,0.1,0.1,0,0,0.2,6.58
Tristan Dingomé,Troyes,32, M(C)  , M(C)  ,12(13),2,4,0.8,1,0.4,0.6,0,0.6,0.6,6.58
Javairô Dilrosun,Bordeaux,24, AM(CLR)  , AM(CLR)  ,19(13),2,6,1.3,1,1.4,0.9,0,0.8,1.2,6.57
Terem Moffi,Lorient,23," AM(R),FW  "," AM(R),FW  ",34(3),8,4,1.6,0.9,0.9,0.5,0.4,1.2,2.7,6.57
Kasper Dolberg,Nice,25, FW  , FW  ,20(7),6,2,1.5,0.6,0.4,1.1,0.1,0.7,2,6.57
Nicolas Cozza,Montpellier,24, D(CL)  , D(CL)  ,32(2),2,2,0.2,0.3,0.5,0.6,0,0.4,1.4,6.57
Adrien Truffert,Rennes,21," D(L),M(L)  "," D(L),M(L)  ",18(12),3,2,0.6,0.4,0.6,0.7,0,0.5,1.2,6.56
Gauthier Gallon,Troyes,29, GK  , GK  ,31,0,0,0,0,0,0.2,0,0,0,6.56
Thomas Delaine,Metz,30," D(L),M(LR)  "," D(L),M(LR)  ",26(3),1,2,0.6,1,0.8,0.5,0,0.6,2,6.56
Thilo Kehrer,PSG,26," D(CLR),M(R)  "," D(CLR),M(R)  ",16(11),2,0,0.3,0.1,0.1,0.2,0,0.4,0.2,6.56
Ilan Kebbal,Reims,24," AM(C),FW  "," AM(C),FW  ",21(10),1,4,0.9,1.1,0.9,1.6,0.2,1.2,1.7,6.56
Romain Del Castillo,Brest,26," AM(LR),FW  "," AM(LR),FW  ",13(6),0,6,0.6,0.8,1.1,1.1,0,1.2,2.5,6.55
Enock Kwateng,Bordeaux,25," D(CR),M(R)  "," D(CR),M(R)  ",22(7),1,0,0.2,0.6,0.8,0.6,0,0.1,0.9,6.55
