Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Cucho Hernández,Watford,23," AM(LR),FW  ",11(14),1143,2,0.8,13.5,65.6,0.5,0.7,0,6.52
Stuart Armstrong,Southampton,30, AM(CLR)  ,15(10),1470,0,1,27.9,81.9,0.4,0.5,0,6.51
Ben Godfrey,Everton,25, D(CLR)  ,23,2031,0,0.5,30.7,76.6,0.2,1,0,6.51
Albert Sambi Lokonga,Arsenal,23, DMC  ,12(7),1133,0,0.9,43.1,88.4,0.1,1.8,0.1,6.51
Adam Lallana,Brighton,34, M(CLR)  ,18(6),1561,1,0.3,39.9,87.1,0,0.8,0,6.50
Jamaal Lascelles,Newcastle,29, D(C)  ,22(4),2055,0,0.2,26.5,74.6,0,1.3,0,6.50
Allan,Everton,32, DMC  ,25(3),2188,2,0.5,34.2,80,0.1,1.4,0,6.50
Victor Lindelöf,Man Utd,28, D(CR)  ,26(2),2355,2,0.1,49.2,87.8,0,2.3,0.1,6.50
Junior Firpo,Leeds,26," D(L),M(L)  ",19(5),1716,2,0.9,32.4,81.4,0.3,0.9,0,6.49
Sergi Canós,Brentford,26, M(LR)  ,25(6),2094,2,0.5,21.5,62.9,0.5,0.9,0.1,6.49
Neal Maupay,Brighton,26," AM(C),FW  ",25(7),2276,2,0.7,18.8,77.8,0.1,0.3,0.1,6.49
Luke Ayling,Leeds,31," D(CR),M(R)  ",26,2275,2,0.5,54.5,77.4,0.2,4.1,0.1,6.49
Javier Manquillo,Newcastle,28," D(LR),M(R)  ",15(4),1267,2,0.2,16.6,73,0.1,0.4,0,6.48
Pierre Lees-Melou,Norwich,29, M(CLR)  ,27(6),2273,0,0.8,30,79.6,0.3,2.6,0.1,6.48
Teemu Pukki,Norwich,32," AM(C),FW  ",37,3261,3,0.7,14.2,75.2,0.1,0.4,0,6.47
Kiko Femenía,Watford,32," D(LR),M(R)  ",26(1),2150,5,0.9,32.5,73.7,0.9,1.2,0,6.46
Ryan Fraser,Newcastle,29," M(CLR),FW  ",18(9),1471,3,0.9,14.3,77.5,1.2,0.5,0,6.45
Daniel Amartey,Leicester,28," D(CR),DMC  ",23(5),2120,0,0.1,54.8,90.7,0,1.8,0,6.45
Jakub Moder,Brighton,23, M(CL)  ,19(9),1702,3,0.6,27.1,74.6,0.3,0.4,0.1,6.45
Miguel Almirón,Newcastle,29," AM(CLR),FW  ",19(11),1721,0,0.6,16.2,81.6,0.1,0.4,0,6.45
Leander Dendoncker,Wolves,27," D(C),M(C)  ",21(9),1948,2,0.4,27.1,86.9,0,0.6,0,6.44
Kenny McLean,Norwich,31, M(C)  ,29(2),2707,0,0.3,33.4,74.5,0.1,1.5,0,6.44
Jay Rodríguez,Burnley,34," AM(CLR),FW  ",13(16),1375,2,0.4,10.4,59.9,0.1,0.1,0,6.44
Dan James,Leeds,25," AM(CLR),FW  ",29(3),2368,4,0.8,13.8,71.7,0.2,0.3,0,6.44
Patson Daka,Leicester,24, FW  ,13(10),1163,3,0.6,9.6,74.5,0,0.1,0,6.44
Nicolas Pépé,Arsenal,27," AM(LR),FW  ",5(15),682,2,0.6,16,83.7,0.6,0.2,0,6.44
Max Aarons,Norwich,23, D(R)  ,32(2),2882,2,0.6,32.3,77.2,0.3,1.1,0.1,6.44
Ezri Konsa,Aston Villa,25, D(CR)  ,29,2482,0,0.1,34.7,86.4,0,1.1,0,6.43
Ashley Young,Aston Villa,37," D(LR),M(LR)  ",10(14),1241,2,0.5,21.6,80,0.3,0.9,0,6.43
Harry Winks,Tottenham,27, DMC  ,9(10),908,1,0.6,34.4,88.2,0.4,1.6,0.2,6.43
Tim Krul,Norwich,34, GK  ,29,2610,0,0,31.1,65.4,0,6.7,0,6.42
Ashley Westwood,Burnley,32, DMC  ,26(1),2290,3,1.2,41.2,75.2,1.1,2.9,0.1,6.42
Nuno Tavares,Arsenal,23," D(L),M(L)  ",13(9),1171,1,0.5,26.6,82.1,0.4,0.6,0,6.42
Mathias Jensen,Brentford,27, M(C)  ,19(12),1602,1,1.1,22.8,76.2,1,2.2,0.1,6.42
Milot Rashica,Norwich,26," AM(CLR),FW  ",25(6),2240,2,1.2,14.8,70.8,0.9,0.7,0,6.42
Romain Perraud,Southampton,25," D(L),M(L)  ",18(2),1625,1,0.4,26.7,70.6,0.3,0.6,0,6.41
Boubakary Soumaré,Leicester,24, DMC  ,12(7),1102,1,0.3,28.2,82.5,0.1,0.7,0,6.41
Sean Longstaff,Newcastle,25, DMC  ,15(9),1461,1,0.3,24.6,81,0.1,1.8,0,6.39
Billy Gilmour,Norwich,21, DMC  ,21(3),1858,1,1,47.3,83.7,1.4,3.4,0,6.39
Craig Cathcart,Watford,34, D(CR)  ,27(4),2396,1,0.1,29.1,81.3,0,2.7,0,6.39
Jacob Murphy,Newcastle,28," D(R),M(LR)  ",13(20),1455,2,0.6,13.7,64.5,0.3,0.4,0,6.38
Ibrahima Diallo,Southampton,24, DMC  ,10(13),1019,2,0.7,19.3,80.6,0.1,0.7,0,6.38
Adam Armstrong,Southampton,26," AM(CLR),FW  ",17(6),1415,2,0.6,13.2,74.9,0,0.4,0.1,6.38
Jack Cork,Burnley,33, DMC  ,20,1676,0,0.3,28.3,74.2,0.2,1.3,0,6.38
Mateusz Klich,Leeds,32, M(C)  ,26(7),2095,2,0.9,29.6,79.9,0.2,0.8,0.1,6.37
Frank Onyeka,Brentford,25, DMC  ,12(8),1051,0,0.2,15.7,80.2,0.1,0.6,0,6.37
Pascal Struijk,Leeds,23," D(CL),DMC  ",22(7),2053,0,0.4,43.2,85.2,0,2.1,0,6.36
Ben Gibson,Norwich,30, D(CL)  ,28,2495,0,0.1,48.8,81.3,0,3.4,0,6.35
Robin Koch,Leeds,26," D(C),DMC  ",17(3),1575,0,0.3,34.9,77.4,0,1.6,0,6.35
Marcus Rashford,Man Utd,25," AM(CLR),FW  ",13(12),1233,2,0.4,15.7,76.1,0,0.2,0,6.35
Matej Vydra,Burnley,30," AM(CL),FW  ",5(17),668,3,0.3,4.6,73.5,0,0,0,6.33
Adam Forshaw,Leeds,31, M(C)  ,17(5),1530,1,0.6,37.5,83.5,0,2.4,0,6.33
Josh Sargent,Norwich,23," AM(CLR),FW  ",18(8),1579,1,0.4,15.1,72.8,0,0.2,0,6.33
Shandon Baptiste,Brentford,24, AM(C)  ,9(13),905,0,0.4,13.5,85.2,0,0.4,0,6.32
Tyler Roberts,Leeds,24," AM(CR),FW  ",7(16),979,1,0.7,12.2,73.9,0.1,0.4,0,6.32
Tom Cleverley,Watford,33, M(CLR)  ,20(8),1626,2,0.7,21.3,76.5,0.6,0.9,0,6.31
Aaron Lennon,Burnley,35, M(LR)  ,17(11),1548,0,0.3,12,73.5,0.1,0.3,0,6.28
Joe Gelhardt,Leeds,20, FW  ,5(15),738,2,0.5,8,65,0.1,0.1,0.1,6.28
Ben Foster,Watford,39, GK  ,26,2340,1,0,30.9,44,0,8.2,0,6.27
Mads Roerslev,Brentford,23," D(R),M(R)  ",12(9),1235,1,0.3,14.1,67,0.4,0.5,0,6.27
Steven Bergwijn,Tottenham,25," AM(CLR),FW  ",4(21),551,1,0.3,6.6,84.2,0,0,0,6.25
Lukas Rupp,Norwich,32, M(CR)  ,7(12),764,0,0.5,20.2,83.3,0.1,0.6,0.1,6.24
Kieran Dowell,Norwich,25, AM(CLR)  ,11(8),913,1,0.8,15.4,73,0.5,0.5,0,6.22
Nikola Vlasic,West Ham,25," AM(CLR),FW  ",6(13),555,0,0.5,10.7,80.8,0.1,0.2,0,6.22
Salomón Rondón,Everton,33, FW  ,8(12),783,1,0.4,9.3,62.4,0.1,0.2,0,6.19
Ashley Barnes,Burnley,33," AM(CL),FW  ",8(15),803,0,0.3,8.3,63.7,0,0.1,0,6.18
Andriy Yarmolenko,West Ham,33," AM(CR),FW  ",1(18),304,0,0.2,5.3,77.2,0.1,0.1,0,6.15
Fábio Silva,Wolves,20, FW  ,6(16),565,0,0.1,6.2,68.4,0,0.1,0,6.09
