Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Ismaël Bennacer,AC Milan,25, DMC  ,28(3),2488,0,0.9,56.8,88.3,0.4,3.4,0,7.07
Diego Godín,Inter,37, D(C)  ,18(5),1630,1,0.4,47.8,85.1,0.2,3.3,0.1,7.07
Federico Chiesa,Fiorentina,25," M(CLR),FW  ",31(3),2651,6,1.4,21.2,76.7,0.3,0.7,0.1,7.05
Lorenzo Pellegrini,Roma,26, M(CL)  ,26(1),2109,9,2.4,38.7,81.1,2,2.1,0.3,7.05
João Pedro,Cagliari,31," AM(CLR),FW  ",35(1),3187,4,0.9,22.1,76.9,0.1,1.6,0.1,7.05
Miguel Veloso,Verona,36, M(C)  ,32(2),2817,4,1.7,46.6,82.3,1.5,2.7,0,7.05
Franck Ribéry,Fiorentina,39," AM(CL),FW  ",19(2),1426,3,1.7,33.8,85.6,0.1,2,0.1,7.04
Erick Pulgar,Fiorentina,29, DMC  ,32(5),2948,6,2.2,40.2,88,1.6,2.4,0.1,7.03
Andreas Cornelius,Parma Calcio 1913,29, FW  ,17(9),1492,3,0.8,15.7,66.7,0.1,0.4,0,7.03
Fabián Ruiz,Napoli,26, M(CL)  ,30(3),2689,6,1.5,70.6,90.7,0.2,3.9,0.2,7.03
Jesse Joronen,Brescia,29, GK  ,29,2610,0,0,23.8,61.3,0,5.1,0,7.01
Chris Smalling,Roma,33, D(CR)  ,29(1),2596,2,0.3,48,90.5,0,2.4,0,7.00
Ruslan Malinovskyi,Atalanta,29," M(CR),FW  ",12(22),1523,3,1.4,26.3,82.5,0.8,1.2,0.1,7.00
Marco Faraoni,Verona,31," D(R),M(R)  ",36,3229,3,0.9,35.9,73.4,0.9,2.4,0,6.99
Lautaro Martínez,Inter,25, FW  ,29(6),2467,3,0.9,13.7,63,0,0.6,0,6.99
Juraj Kucka,Parma Calcio 1913,36, M(CLR)  ,22(4),1934,3,0.7,26.1,71.4,0.2,1.3,0.1,6.98
Francesco Acerbi,Lazio,35, D(C)  ,36,3166,2,0.2,56.2,89.9,0.2,5.9,0.1,6.98
Alex Sandro,Juventus,32," D(CL),M(L)  ",27(2),2386,3,1.1,58.3,87,0.6,2.4,0.1,6.97
Gastón Ramírez,Sampdoria,32," AM(CLR),FW  ",19(7),1403,2,1.3,21,80.2,0.9,1,0.1,6.96
José Luis Palomino,Atalanta,33, D(C)  ,28(2),2483,1,0.2,44.8,84.5,0.1,2.7,0,6.96
Dries Mertens,Napoli,35," AM(CLR),FW  ",18(13),1688,7,1.7,20.3,81.9,0.7,0.8,0.1,6.96
Wojciech Szczesny,Juventus,32, GK  ,29,2592,0,0,20.7,83.8,0,3.9,0,6.96
Ashley Young,Inter,37," D(LR),M(LR)  ",13(5),1187,4,1.2,27.3,82.1,0.4,1,0.1,6.96
Luis Muriel,Atalanta,31," AM(CL),FW  ",10(24),1246,1,1.1,14.1,72.1,0.3,0.4,0,6.95
Gaetano Castrovilli,Fiorentina,26, M(C)  ,31(2),2681,2,1.1,32.5,81.2,0.2,1.3,0.1,6.94
Mario Pasalic,Atalanta,28, M(CLR)  ,30(5),2426,5,1.2,40.1,88.2,0.1,2.9,0,6.94
Alexis Sánchez,Inter,34," M(CLR),FW  ",10(12),918,8,1.5,16.3,75.5,0.7,1.3,0,6.94
Juan Musso,Udinese,28, GK  ,38,3420,0,0.1,26.3,72.9,0,6.1,0,6.93
Roberto Gagliardini,Inter,28, DMC  ,21(3),1805,2,0.8,38.4,85,0.2,1.9,0,6.92
Stefan de Vrij,Inter,31, D(C)  ,32(2),2830,3,0.3,48.9,91.8,0,2.9,0,6.92
Bremer,Torino,25, D(C)  ,27,2276,1,0.2,42,80.3,0,3.3,0,6.92
Roberto Soriano,Bologna,32, AM(CLR)  ,29,2480,5,1.9,39.4,87,0.2,1,0.1,6.91
Berat Djimsiti,Atalanta,30, D(C)  ,32(2),2791,1,0.4,53.4,86,0,2.6,0,6.91
Marten de Roon,Atalanta,31," D(C),DMC  ",29(6),2718,5,1,57.1,86.8,0.2,2.7,0,6.90
Seko Fofana,Udinese,27, M(C)  ,24(8),2252,7,1.5,32.4,87.7,0.2,1.7,0.1,6.89
Riccardo Orsolini,Bologna,26," M(CR),FW  ",32(5),2694,6,1.5,24.1,70,1,1.1,0,6.89
Alex Berenguer,Torino,27," D(LR),M(CLR),FW  ",21(8),1828,2,1.2,23.4,79.2,0.5,0.9,0.1,6.88
Arkadiusz Milik,Napoli,29," AM(C),FW  ",19(7),1751,0,0.8,17.8,82.3,0,0.2,0,6.88
Nicolò Zaniolo,Roma,23," AM(CR),FW  ",16(10),1535,2,0.9,15.7,82.1,0.2,1,0.1,6.87
Cengiz Ünder,Roma,25, M(CLR)  ,10(8),873,0,1.5,16.6,77.6,0.7,1.2,0.1,6.87
Luigi Sepe,Parma Calcio 1913,31, GK  ,34,3060,0,0.1,29.8,73.5,0,8.5,0,6.87
Senad Lulic,Lazio,37," D(L),M(CL)  ",20,1584,2,1.1,34.8,82.5,1.1,2.2,0,6.87
Lucas Leiva,Lazio,36," D(C),M(C)  ",23(2),1818,1,0.8,45.2,86.4,0,2.6,0.1,6.87
Giovanni Di Lorenzo,Napoli,29," D(CLR),M(R)  ",33,2970,3,0.9,60.5,87.8,0.4,2,0,6.86
Marko Rog,Cagliari,27, M(C)  ,28(2),2359,1,1,37.8,86.4,0.3,1.6,0,6.86
Sandro Tonali,Brescia,22, DMC  ,34(1),3019,7,1.9,39,76.1,2,3.1,0.1,6.86
Alessio Romagnoli,AC Milan,28, D(CL)  ,35,3092,0,0.3,56.7,90.7,0,3.8,0,6.86
Hernani,Parma Calcio 1913,28, M(CL)  ,27(5),2422,4,0.9,29.5,77.1,0.9,2.7,0,6.86
Riccardo Gagliolo,Parma Calcio 1913,32, D(CL)  ,31(1),2606,2,0.7,34.8,77.3,0.4,2.3,0,6.85
Etrit Berisha,SPAL 2013,33, GK  ,26,2340,0,0,28.2,66,0,7.2,0,6.85
Ante Rebic,AC Milan,29," AM(CLR),FW  ",15(11),1400,3,1.2,13.8,65.7,0.3,0.3,0,6.85
Salvatore Sirigu,Torino,36, GK  ,36,3240,0,0.1,29,68.6,0,8.6,0,6.85
Domenico Criscito,Genoa,36," D(CL),M(L)  ",24(2),2056,0,0.8,40.3,79.6,0.5,3.2,0,6.84
Gonzalo Higuaín,Juventus,35, FW  ,20(12),1868,4,1.2,19.7,82.4,0.1,1.3,0.1,6.84
Mário Rui,Napoli,31," D(L),M(L)  ",22(2),1969,2,1.5,71.3,84.6,1.1,2.5,0,6.83
Fabio Quagliarella,Sampdoria,40, FW  ,26(2),2284,3,1.3,18.5,67.2,0.2,0.8,0.1,6.83
Samu Castillejo,AC Milan,28, AM(CLR)  ,17(6),1216,3,1.9,20.3,81,0.7,0.9,0,6.83
Rodrigo Palacio,Bologna,41," AM(CLR),FW  ",28(7),2522,3,1.5,26.5,77.3,0.5,0.6,0,6.83
Gianluca Lapadula,Lecce,33, FW  ,20(5),1787,0,0.9,12.6,76.3,0,0.3,0,6.83
Adrien Rabiot,Juventus,27," DMC,M(L)  ",21(7),1914,1,0.5,39,90,0.1,0.9,0,6.82
Manolo Gabbiadini,Sampdoria,31," AM(CLR),FW  ",24(9),2043,1,1.2,15.2,68.5,0.5,0.2,0,6.82
Stefan Radu,Lazio,36, D(CL)  ,28(1),2316,0,0.4,45.4,88.4,0.4,3,0,6.82
Takehiro Tomiyasu,Bologna,24, D(CLR)  ,29,2532,3,0.6,48.5,82.7,0.2,2,0,6.81
Filip Djuricic,Sassuolo,31," AM(CLR),FW  ",19(10),1640,5,1.3,23,80.5,0.3,0.6,0.1,6.81
Thomas Strakosha,Lazio,27, GK  ,38,3420,0,0.1,28.6,75.6,0,5.7,0,6.81
Antonio Candreva,Inter,36, M(CLR)  ,24(8),2003,7,1.5,31.4,82.7,1.3,2.3,0,6.81
Gianluigi Donnarumma,AC Milan,24, GK  ,36,3202,0,0,26.6,73.5,0,6.3,0,6.81
Ken Sema,Udinese,29," D(L),M(CLR)  ",30(2),2466,1,1.2,22.7,78.1,1.3,0.7,0,6.80
Cristian Romero,Genoa,24, D(C)  ,30,2581,1,0.3,50.7,88.4,0,2.7,0,6.80
Rafael Tolói,Atalanta,32, D(C)  ,29(4),2606,6,0.5,50,81.4,0,2.8,0,6.80
Remo Freuler,Atalanta,30, DMC  ,28(3),2344,2,0.8,52,88.5,0.2,1.4,0,6.80
Darko Lazovic,Verona,32, M(CLR)  ,37(1),3248,7,1.4,32.4,77.3,0.8,0.8,0,6.80
Nicolò Barella,Inter,26, AM(C)  ,23(4),2018,4,0.9,44,83.7,0.3,2.9,0,6.80
Amir Rrahmani,Verona,29, D(CL)  ,36,3229,1,0.4,41.4,80.4,0,2.5,0,6.80
Tomás Rincón,Torino,35, M(CR)  ,31(1),2708,3,0.9,38.5,82.6,0.2,3.3,0,6.80
Piotr Zielinski,Napoli,28, M(CLR)  ,32(5),2926,4,1.4,52.5,87.9,0.2,2.5,0.1,6.79
Marash Kumbulla,Verona,23, D(C)  ,25,1958,0,0.1,36.4,84.9,0,1.6,0,6.79
Marco Silvestri,Verona,32, GK  ,35,3150,0,0,25.9,41.7,0,5.9,0,6.79
Nikola Maksimovic,Napoli,31," D(CR),M(R)  ",21(2),1801,1,0.3,59.5,93.1,0.3,2.6,0,6.79
Matthijs de Ligt,Juventus,23, D(C)  ,26(3),2448,0,0.1,53.7,90.2,0,3.4,0,6.79
Cristian Ansaldi,Torino,36," D(CLR),M(CLR)  ",21(6),1773,4,1.2,20.2,77.1,1.7,2.3,0,6.78
Lasse Schöne,Genoa,36, M(CLR)  ,29(3),2434,3,1.3,46.9,88.3,1,1.5,0,6.78
Mattia Zaccagni,Verona,27," AM(CL),FW  ",26(8),2127,5,1,21.2,75.3,0.1,0.6,0,6.78
Simone Verdi,Torino,30," AM(CLR),FW  ",26(7),2085,6,1.4,22.6,78.4,1.2,2,0,6.78
Gianluca Mancini,Roma,26," D(C),DMC  ",31(1),2773,0,0.4,52,88.2,0,2.7,0.1,6.78
Andrea Petagna,SPAL 2013,27, FW  ,33(3),3034,1,1,23.5,75.6,0.1,1.4,0.1,6.78
Germán Pezzella,Fiorentina,31, D(C)  ,33,2833,1,0.2,36.8,82.7,0.1,2.5,0,6.78
Ola Aina,Torino,26," D(CLR),M(LR)  ",20(12),2077,2,0.7,27.9,78.6,0.5,1.1,0,6.77
Danilo D'Ambrosio,Inter,34," D(CLR),M(LR)  ",15(7),1399,0,0.3,36.1,85,0.1,1.4,0,6.77
Sofyan Amrabat,Verona,26, DMC  ,33(1),2929,1,0.9,49.9,88,0.3,3.5,0.1,6.77
Karol Linetty,Sampdoria,28, M(CLR)  ,22(6),2022,3,1,25.9,79.7,0.3,1,0,6.77
Cristiano Biraghi,Inter,30," D(L),M(L)  ",18(8),1579,6,1.2,23.5,77,1.5,1,0,6.77
Ernesto Torregrossa,Brescia,30, FW  ,22(3),1852,3,0.8,19,65.4,0,0.9,0.1,6.77
Mattia Bani,Bologna,29, D(C)  ,26(1),2211,0,0.1,42.8,80.5,0.1,3.2,0,6.77
Alessandro Bastoni,Inter,23, D(C)  ,21(4),1922,0,0.5,56.4,88.9,0.1,4.2,0,6.76
Luiz Felipe,Lazio,25, D(C)  ,24(2),2030,1,0.2,44.2,88.8,0.1,2.5,0,6.76
Jasmin Kurtic,Parma Calcio 1913,34, M(CL)  ,18(2),1667,1,1.2,37.1,87.7,0.9,3,0,6.76
Douglas Costa,Juventus,32, M(CLR)  ,7(16),793,4,1.3,18.7,83.8,0.3,1.2,0,6.75
Armando Izzo,Torino,31, D(C)  ,30(1),2688,0,0.5,44.8,79.2,0.3,3.5,0,6.75
José Callejón,Napoli,36," M(LR),FW  ",25(8),2176,7,1.9,31.5,87.8,1.5,1.2,0.1,6.75
Franck Kessie,AC Milan,26, M(C)  ,33(2),2912,1,0.9,48.2,89.2,0.2,1.9,0.1,6.75
Stefano Sabelli,Brescia,30," D(R),M(R)  ",36,3169,3,1.1,41.5,71.5,0.6,2.4,0,6.75
Koray Günter,Verona,28, D(C)  ,31(1),2735,0,0.1,42.7,85.7,0,2.7,0,6.75
Nikola Milenkovic,Fiorentina,25, D(CR)  ,36(1),3257,0,0.2,46.1,87.3,0,2.7,0,6.75
Samir Handanovic,Inter,38, GK  ,35,3150,0,0.1,26.6,86,0,4.7,0,6.74
Jordan Veretout,Roma,30, M(C)  ,30(3),2663,0,1.2,47.7,89.7,0.7,3.3,0,6.74
Matteo Pessina,Verona,25, AM(CR)  ,27(8),2487,0,0.6,37.1,78.8,0.3,1.1,0,6.74
Omar Colley,Sampdoria,30, D(C)  ,30(1),2771,1,0.3,44,81.4,0.1,3.9,0,6.73
Luca Cigarini,Cagliari,36, M(C)  ,19(3),1634,4,2,52.4,84,1,3.7,0,6.73
Justin Kluivert,Roma,23, AM(LR)  ,19(3),1554,1,1,20.3,83.4,0.3,0.8,0,6.73
Gabriel Vasconcelos,Lecce,30, GK  ,34,2998,0,0,22.9,72.4,0,4.6,0,6.73
Mattia Valoti,SPAL 2013,29, AM(CL)  ,18(9),1533,1,0.9,20.6,79.5,0.1,0.8,0,6.73
Stefano Okaka,Udinese,33, FW  ,28(5),2423,2,0.8,18.1,76.7,0,0.5,0.1,6.72
Andrea Consigli,Sassuolo,36, GK  ,31,2790,0,0.1,27.2,75.5,0,3.9,0,6.72
Kalidou Koulibaly,Napoli,31, D(C)  ,24(1),2108,0,0.4,67.4,91.4,0,4.6,0,6.72
Giovanni Simeone,Cagliari,27," AM(R),FW  ",34(3),2939,3,0.5,12.6,68.8,0.1,0.2,0.1,6.72
Antonio Sanabria,Genoa,27, FW  ,16(8),1392,2,0.6,14.8,76.9,0,0.7,0,6.72
Rafael Leão,AC Milan,23," AM(CL),FW  ",12(19),1397,1,1,13.7,78.5,0.4,0.4,0,6.72
Timothy Castagne,Atalanta,27," D(CLR),M(LR)  ",19(8),1764,2,0.8,34.9,85.4,0.6,0.5,0,6.72
Mario Balotelli,Brescia,32, FW  ,16(3),1409,0,0.5,18.3,66,0.1,1.6,0,6.71
Giacomo Bonaventura,AC Milan,33, M(CLR)  ,13(16),1327,5,0.9,22.8,85.6,0.1,0.7,0.1,6.71
Konstantinos Manolas,Napoli,31, D(C)  ,25(1),2178,0,0.1,57.8,91.8,0,2.3,0,6.71
Amadou Diawara,Roma,25, DMC  ,19(3),1523,1,0.7,45.4,88.9,0,3.2,0,6.71
Dimitri Bisoli,Brescia,28, M(C)  ,24(1),2154,1,0.8,27.7,67.3,0.5,0.6,0,6.70
Nicola Sansone,Bologna,31," AM(LR),FW  ",26(7),2274,3,1.4,25.8,78.8,1,0.6,0.1,6.70
Leonardo Bonucci,Juventus,35, D(C)  ,36,3086,0,0.3,58.7,86.9,0.1,5.4,0,6.70
Elseid Hysaj,Napoli,29," D(LR),M(R)  ",17(3),1485,2,1.1,57,84.2,0.3,1.9,0.1,6.69
Bartlomiej Dragowski,Fiorentina,25, GK  ,31,2790,0,0,22.6,64.1,0,4.5,0,6.69
Bram Nuytinck,Udinese,32, D(C)  ,26,2229,0,0.3,49.4,85.1,0,3.4,0,6.69
Paolo Faragò,Cagliari,30," D(R),DMC,M(R)  ",14(7),1338,1,0.7,33.4,79.6,0.6,1.9,0,6.69
Albin Ekdal,Sampdoria,33, M(C)  ,27(5),2389,2,0.7,35.8,85.9,0.1,1.4,0,6.68
Diego Perotti,Roma,34," M(CLR),FW  ",10(11),875,3,1,16.6,85.7,0.3,0.7,0.1,6.68
Felipe Caicedo,Lazio,34, FW  ,18(12),1413,2,0.8,13.5,77.2,0,0.2,0,6.68
Matías Vecino,Inter,31, M(C)  ,14(6),1281,2,0.8,26.3,78.5,0.1,0.8,0,6.68
Leonardo Spinazzola,Roma,29," D(LR),M(L)  ",18(6),1549,2,0.9,32.9,82.2,0.7,2,0,6.67
Soualiho Meïté,Torino,28, M(C)  ,23(10),2194,2,0.7,27.1,83.1,0.2,1.3,0,6.67
Gervinho,Parma Calcio 1913,35," M(LR),FW  ",27(4),2282,4,0.8,15.7,80.3,0.1,0.2,0,6.67
Nicolas Nkoulou,Torino,32, D(C)  ,30(1),2692,0,0.1,38.1,89.4,0,2.6,0,6.67
Davide Biraschi,Genoa,28," D(CR),M(R)  ",22(2),1974,1,0.3,41.8,77.5,0.3,1.8,0,6.67
Rolando Mandragora,Udinese,25, DMC  ,24(2),2054,2,1.3,34.9,85,0.4,2,0,6.67
Dalbert,Fiorentina,29," D(L),DMC,M(L)  ",29(2),2492,5,1.2,30.9,78.5,1,1.4,0,6.66
Simone Zaza,Torino,31, FW  ,16(8),1639,1,0.5,13.1,65,0,0.5,0,6.66
Hans Hateboer,Atalanta,29," D(R),M(R)  ",25(7),2355,4,1.4,36.4,85.7,0.7,0.5,0,6.66
Federico Mattiello,Cagliari,27, M(LR)  ,9(9),955,1,0.4,18.6,81.7,0.4,0.6,0,6.66
Allan,Napoli,32, DMC  ,16(7),1281,1,0.7,35.2,87.4,0.1,2.1,0,6.66
Danilo,Juventus,31," D(CLR),DMC  ",16(6),1442,0,0.7,49.7,87.4,0.1,2.1,0,6.66
Morten Thorsby,Sampdoria,26, M(CLR)  ,21(3),1867,1,0.8,31,77.4,0.2,0.9,0,6.66
Rodrigo Becão,Udinese,27, D(C)  ,24(5),2212,1,0.1,35.3,85.2,0,2.2,0,6.66
Simone Missiroli,SPAL 2013,36, M(C)  ,31(3),2800,0,0.5,42.1,84.3,0,1.3,0,6.65
Lukasz Skorupski,Bologna,31, GK  ,37,3330,0,0,24.9,73.8,0,5.6,0,6.65
Nahitan Nández,Cagliari,27, M(CLR)  ,32(3),2932,3,1,33.5,79,0.7,1.5,0,6.65
Cristián Zapata,Genoa,36, D(C)  ,19(1),1717,0,0.3,44.3,91.3,0.1,1.8,0,6.64
Mert Müldür,Sassuolo,23, D(R)  ,13(11),1271,1,0.4,28.1,85.8,0.1,0.8,0,6.64
Milan Badelj,Fiorentina,34, M(C)  ,20(2),1593,0,1,42.5,82.1,0,2.7,0.1,6.64
Aaron Ramsey,Juventus,32, M(CLR)  ,11(13),1049,1,0.8,29.6,88,0,0.5,0,6.63
Marco Mancosu,Lecce,34, AM(C)  ,28(5),2445,2,0.9,25.1,77.5,0.3,1,0,6.63
Federico Bonazzoli,Sampdoria,25," AM(C),FW  ",7(12),743,0,0.6,10.4,72.7,0.1,0.8,0,6.63
Giulio Donati,Lecce,33," D(LR),M(R)  ",20,1762,0,1.3,40.5,86.9,1.1,1.9,0,6.63
Davide Calabria,AC Milan,26," D(LR),M(R)  ",16(9),1623,1,0.5,38.1,81.1,0.6,2.5,0,6.62
Jhon Chancellor,Brescia,31, D(C)  ,26,2246,0,0,33.6,86,0,2.3,0,6.62
Marlon Santos,Sassuolo,27, D(C)  ,22(2),1821,0,0.4,60.9,94.3,0,2.7,0,6.61
Milan Skriniar,Inter,28, D(C)  ,30(2),2628,0,0.3,62.4,92.1,0,3.7,0,6.61
Sebastien De Maio,Udinese,36, D(C)  ,17(4),1502,0,0,30.8,79.4,0,1.6,0,6.60
Thiago Cionek,SPAL 2013,36, D(CR)  ,23(5),2166,1,0.6,40,76.4,0.4,1.8,0,6.59
Andrea Poli,Bologna,33, M(CL)  ,22(6),1926,0,0.6,36.5,89.9,0,0.7,0,6.59
Pol Lirola,Fiorentina,25," D(R),M(LR)  ",30(5),2655,2,1,29.7,76.5,0.3,1.5,0,6.59
Kevin Lasagna,Udinese,30," AM(CL),FW  ",28(8),2573,1,0.6,12.7,70.8,0,0.2,0,6.59
Hamed Traorè,Sassuolo,23, AM(CLR)  ,20(11),1577,1,1,22.8,83,0.6,0.5,0.1,6.59
Pau López,Roma,28, GK  ,32,2910,0,0,27.2,76.3,0,5.9,0,6.59
Pedro Obiang,Sassuolo,30, DMC  ,18(7),1670,1,0.6,43.4,88.7,0,1.2,0,6.59
Gastón Brugman,Parma Calcio 1913,30, M(C)  ,17(6),1465,2,0.5,28.7,83.3,0.3,2.4,0,6.59
Samir,Udinese,28, D(CL)  ,16(5),1542,0,0.3,34.7,87.5,0,1.6,0,6.58
Andrea Conti,AC Milan,29," D(R),M(R)  ",21(2),1729,2,0.5,38.2,83.6,0.3,1.2,0,6.58
Matteo Darmian,Parma Calcio 1913,33," D(CLR),M(LR)  ",30(3),2685,1,0.4,36.3,78.3,0.2,2.3,0,6.58
Emil Audero,Sampdoria,26, GK  ,36,3240,0,0,25,60.2,0,6,0,6.57
Martín Cáceres,Fiorentina,35," D(CLR),M(R)  ",27,2359,0,0.6,46.3,84.2,0.1,3.8,0,6.57
Manuel Lazzari,Lazio,29," D(R),M(R)  ",29(3),2555,3,1.1,24.1,84.8,0.9,0.5,0.1,6.57
Bruno Alves,Parma Calcio 1913,41, D(C)  ,31(2),2673,0,0.2,40.2,83.1,0,7.2,0,6.57
Walace,Udinese,27, DMC  ,12(8),1137,0,0.5,33.8,88.6,0,1.7,0,6.56
Andrea Pinamonti,Genoa,23, FW  ,23(9),2242,1,0.5,18,71.5,0.1,0.4,0,6.56
Gary Medel,Bologna,35," D(C),DMC  ",22(1),1796,0,0.4,47.7,89.9,0,2,0,6.56
Mirko Valdifiori,SPAL 2013,36, DMC  ,15(7),1401,3,1.7,38.3,85.9,1.3,2.9,0,6.56
Charalampos Lykogiannis,Cagliari,29," D(CL),M(L)  ",14(6),1339,1,0.4,22.9,71.4,0.5,1.2,0,6.56
Danilo,Bologna,38, D(C)  ,30,2642,0,0.2,43.9,77.3,0,3.9,0,6.56
Marco Parolo,Lazio,38, M(C)  ,17(12),1696,0,0.3,26.4,86.8,0,1.1,0,6.56
Jens Stryger Larsen,Udinese,32," D(CLR),M(LR)  ",32(1),2796,3,0.7,37.9,77.3,1.1,1.1,0,6.56
Rachid Ghezzal,Fiorentina,30, AM(CLR)  ,9(10),826,0,0.9,23.2,85.9,0.7,1.3,0,6.56
Patric,Lazio,29," D(CR),M(R)  ",19(2),1677,0,0.2,56.9,88.6,0.1,5.3,0,6.56
Pierluigi Gollini,Atalanta,27, GK  ,33,2884,0,0,24.6,71,0,7.1,0,6.56
Borja Valero,Inter,38, M(CL)  ,9(10),923,0,0.5,27.9,90,0,1.6,0,6.55
Mateo Musacchio,AC Milan,32, D(C)  ,17(1),1467,0,0.6,55.7,88.9,0,2.9,0,6.55
Jacopo Petriccione,Lecce,28, M(C)  ,24(7),2143,5,1.3,39.2,88.9,0.5,3.8,0,6.55
Luca Pellegrini,Cagliari,24," D(L),M(L)  ",22(2),1914,5,0.9,32.8,76.1,0.9,1.5,0,6.55
Bartosz Bereszynski,Sampdoria,30," D(CLR),M(R)  ",27(1),2404,0,0.3,37.8,78.3,0.5,1.2,0,6.54
Fabio Depaoli,Sampdoria,25," D(R),DMC,M(LR)  ",21(8),1857,1,1,18.7,71.4,0.8,0.6,0,6.54
Andrea Cistana,Brescia,25, D(C)  ,21,1839,0,0.1,39,84.4,0,2.7,0,6.54
Gian Marco Ferrari,Sassuolo,30, D(C)  ,21(2),1896,1,0.3,64.5,93,0,2.3,0,6.54
Simone Iacoponi,Parma Calcio 1913,35, D(CR)  ,34(2),3054,0,0.1,38.5,84.8,0,4.9,0,6.53
Lucas Paquetá,AC Milan,25," M(CLR),FW  ",12(12),1102,1,0.8,22.8,78.9,0.1,0.8,0,6.53
Jeremy Toljan,Sassuolo,28," D(LR),M(LR)  ",25(4),2190,2,1,41.2,85.9,0.3,1,0,6.53
Blaise Matuidi,Juventus,35, M(CL)  ,23(12),2232,2,0.5,29.5,89.1,0.2,0.6,0,6.53
