Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Robert Lewandowski,Bayern,34, FW  , FW  ,28(1),41,7,4.7,1.1,0.8,1,0.7,1.5,2.4,8.07
Erling Haaland,Borussia Dortmund,22, FW  , FW  ,27(1),27,6,3.3,1,1.1,0.8,0.6,0.4,1.9,7.63
Joshua Kimmich,Bayern,28," D(CR),DMC,M(R)  "," D(CR),DMC,M(R)  ",25(2),4,10,1.4,2.4,1.1,1.6,0,0.7,1.5,7.57
Jadon Sancho,Borussia Dortmund,22, AM(CLR)  , AM(CLR)  ,24(2),8,11,2,2.6,3,0.8,0.3,1.3,2.8,7.54
André Silva,Eintracht Frankfurt,27, FW  , FW  ,32,28,5,3.7,1,0.8,1.1,0.9,1.5,2.7,7.51
Thomas Müller,Bayern,33," M(CLR),FW  "," M(CLR),FW  ",31(1),11,18,1.6,2.9,0.8,0.7,0.4,1.3,2.5,7.51
Matheus Cunha,Hertha Berlin,23," AM(CL),FW  "," AM(CL),FW  ",25(2),7,4,2.6,1.8,3,2.8,0.2,2.5,2.7,7.33
Wout Weghorst,Wolfsburg,30, FW  , FW  ,33(1),20,8,2.7,1.3,0.5,0.8,1.1,0.8,2.1,7.31
Maximilian Arnold,Wolfsburg,28, M(CR)  , M(CR)  ,30,3,6,1.8,1.6,0.6,2.1,0,0.7,1,7.30
Filip Kostic,Eintracht Frankfurt,30," M(LR),FW  "," M(LR),FW  ",29(1),4,14,1.7,3,0.8,0.7,0.1,1.2,2,7.29
Christopher Nkunku,RBL,25," M(CLR),FW  "," M(CLR),FW  ",19(9),6,6,2,2.5,1.3,1.8,0.6,1.3,2,7.26
Mats Hummels,Borussia Dortmund,34, D(C)  , D(C)  ,32(1),5,0,0.9,0.4,0.2,0.5,0.2,0.1,0.3,7.26
Leon Bailey,Leverkusen,25," M(CLR),FW  "," M(CLR),FW  ",25(5),9,8,1.9,1.6,2.5,1.4,0.5,1,2.4,7.26
Raphaël Guerreiro,Borussia Dortmund,29," D(L),M(CL)  "," D(L),M(CL)  ",25(2),5,10,1.4,2,1.2,0.4,0.1,0.7,1.5,7.24
Andrej Kramaric,Hoffenheim,31," AM(CLR),FW  "," AM(CLR),FW  ",26(2),20,5,3.4,1.4,0.9,1.5,0.3,1.4,2,7.23
Leon Goretzka,Bayern,28, M(CR)  , M(CR)  ,18(6),5,5,1.8,0.8,0.5,0.7,0,0.3,1.1,7.20
Serge Gnabry,Bayern,27," AM(CLR),FW  "," AM(CLR),FW  ",20(7),10,2,2.2,1.4,0.9,0.8,0.2,0.9,1.9,7.18
Willi Orbán,RBL,30, D(C)  , D(C)  ,25(4),4,1,0.8,0.3,0.3,0.5,0.1,0.3,0.3,7.17
Silas Mvumpa,Stuttgart,24," M(LR),FW  "," M(LR),FW  ",24(1),11,4,1.8,0.9,1.9,1.6,0.5,1.7,2.7,7.13
Jonas Hofmann,Borussia M.Gladbach,30," D(R),M(CLR)  "," D(R),M(CLR)  ",21(3),6,11,1,2.4,0.7,0.8,0.4,0.8,1.3,7.13
Kingsley Coman,Bayern,26," M(LR),FW  "," M(LR),FW  ",23(6),5,10,1.8,1.6,1.9,1.2,0.2,1.3,1.7,7.11
Marco Reus,Borussia Dortmund,33," M(CLR),FW  "," M(CLR),FW  ",27(5),8,6,1.8,1.5,1.3,1.1,0.3,0.8,1.5,7.10
Angeliño,RBL,26," D(L),M(L)  "," D(L),M(L)  ",24(2),4,4,1.3,2,0.6,1,0.3,0.5,1,7.09
Vincenzo Grifo,Freiburg,29, AM(CL)  , AM(CL)  ,27(4),9,10,1.9,2.1,1,0.6,0.1,1.1,1.9,7.07
Emre Can,Borussia Dortmund,29," D(CLR),DMC  "," D(CLR),DMC  ",23(5),1,4,0.6,0.6,1.1,0.8,0,0.5,0.7,7.06
Daniel Caligiuri,Augsburg,35," D(R),M(CLR),FW  "," D(R),M(CLR),FW  ",31(2),6,4,1.2,1.5,1.8,1.8,0.1,1.9,2.4,7.05
Alphonso Davies,Bayern,22," D(L),M(LR)  "," D(L),M(LR)  ",22(1),1,2,0.2,0.9,2.7,1.6,0.1,1.2,2.7,7.04
Borna Sosa,Stuttgart,25," D(L),M(L)  "," D(L),M(L)  ",25(1),0,9,0.5,2.2,1,0.5,0.1,0.6,1.1,7.04
Wataru Endo,Stuttgart,30, DMC  , DMC  ,33,3,3,0.8,0.8,1.2,1.6,0,1.6,1.5,7.04
Maxence Lacroix,Wolfsburg,22, D(C)  , D(C)  ,29(1),1,1,0.5,0.1,0.4,0.9,0,0.3,0.6,7.03
Christopher Trimmel,Union Berlin,36," D(CR),M(R)  "," D(CR),M(R)  ",30(1),1,9,0.3,1.9,0.3,0.4,0.1,0.4,0.6,7.03
Sasa Kalajdzic,Stuttgart,25, FW  , FW  ,23(10),16,5,2.1,0.8,0.5,1.1,0.1,0.9,2.4,7.02
Lars Stindl,Borussia M.Gladbach,34," M(CLR),FW  "," M(CLR),FW  ",23(7),14,8,1.9,1.5,0.3,1,0.1,1,1.4,7.01
Marcel Sabitzer,RBL,28," M(CLR),FW  "," M(CLR),FW  ",24(3),8,3,2.2,1.1,0.6,1.3,0.3,0.9,1.3,7.00
Martin Hinteregger,Eintracht Frankfurt,30, D(C)  , D(C)  ,29,2,1,0.8,0.3,0.2,1.2,0,0.3,0.8,7.00
Nico Elvedi,Borussia M.Gladbach,26, D(CLR)  , D(CLR)  ,29,3,0,0.4,0.1,0.1,0.5,0,0,0.4,7.00
Kevin Mbabu,Wolfsburg,27," D(R),M(R)  "," D(R),M(R)  ",19(3),0,1,0.5,0.6,1.6,0.9,0,0.5,1.2,7.00
Max Kruse,Union Berlin,34," M(CLR),FW  "," M(CLR),FW  ",19(3),11,5,1.4,1.7,0.5,0.5,0.3,0.5,1.6,6.99
Marcus Thuram,Borussia M.Gladbach,25," AM(L),FW  "," AM(L),FW  ",20(9),8,2,2,0.6,1.6,1.3,0.6,1.2,2.2,6.99
Lucas Hernández,Bayern,27, D(CL)  , D(CL)  ,18(5),0,2,0.2,0.6,0.8,1.3,0,0.4,1.2,6.98
Ridle Baku,Wolfsburg,24," D(R),M(CR)  "," D(R),M(CR)  ",31(1),6,6,1.1,1.4,1.2,1.2,0.3,1.2,1.9,6.98
Xaver Schlager,Wolfsburg,25, M(C)  , M(C)  ,30(2),2,4,1.5,0.8,1.3,1,0,1,2,6.97
Niklas Süle,Bayern,27, D(CR)  , D(CR)  ,16(4),1,0,1,0.4,0.6,0.2,0,0.2,0.4,6.97
Edmond Tapsoba,Leverkusen,24, D(C)  , D(C)  ,29(2),1,0,0.5,0.1,0.6,0.3,0.2,0.3,0.7,6.96
Ihlas Bebou,Hoffenheim,28," M(CLR),FW  "," M(CLR),FW  ",23(9),9,7,1.5,1.2,1.3,1,0.1,1.8,3.4,6.96
Dani Olmo,RBL,24," AM(CLR),FW  "," AM(CLR),FW  ",26(6),5,9,2.4,1.3,1,1.2,0.1,1.2,2.2,6.95
John Brooks,Wolfsburg,30, D(C)  , D(C)  ,31(1),2,0,0.6,0.2,0.2,0.5,0,0.1,0.3,6.94
Florian Neuhaus,Borussia M.Gladbach,25, M(C)  , M(C)  ,30(3),6,5,1.5,0.7,1.3,1.2,0,0.9,1.4,6.94
Marvin Friedrich,Union Berlin,27, D(C)  , D(C)  ,34,5,2,0.7,0.5,0.4,0.6,0.1,0.2,0.7,6.94
Leroy Sané,Bayern,27," M(CLR),FW  "," M(CLR),FW  ",18(14),6,9,1.8,1,1.9,0.7,0.2,1.5,2.6,6.94
Moussa Diaby,Leverkusen,23," M(CLR),FW  "," M(CLR),FW  ",28(4),4,10,1.6,1.4,1.8,0.5,0.3,1.3,1.9,6.93
Felix Uduokhai,Augsburg,25, D(C)  , D(C)  ,29,1,0,0.4,0.1,0.5,0.9,0,0.3,0.6,6.93
Daichi Kamada,Eintracht Frankfurt,26," AM(CLR),FW  "," AM(CLR),FW  ",28(4),5,12,1.2,1.8,1,0.9,0.2,1.3,1.9,6.93
Amos Pieper,Arminia Bielefeld,25, D(C)  , D(C)  ,30,1,1,0.5,0.2,0.3,0.8,0,0.1,0.4,6.92
Konstantinos Mavropanos,Stuttgart,25, D(CR)  , D(CR)  ,19(2),0,0,0.7,0.2,0.4,0.8,0,0.3,0.8,6.91
Christopher Lenz,Union Berlin,28," D(L),M(L)  "," D(L),M(L)  ",27,0,3,0.6,0.7,0.7,0.7,0.1,0.5,1,6.91
Matthias Ginter,Borussia M.Gladbach,29," D(CR),DMC  "," D(CR),DMC  ",34,2,1,0.7,0.3,0.3,1,0,0.1,0.1,6.91
Christoph Baumgartner,Hoffenheim,23," AM(CLR),FW  "," AM(CLR),FW  ",28(3),6,3,2,1.1,1.1,1.7,0,1.2,2.9,6.91
Renato Steffen,Wolfsburg,31, M(CLR)  , M(CLR)  ,19(2),5,4,1.4,1,0.4,0.9,0.1,1,2,6.91
Nicolas Höfler,Freiburg,33," D(C),DMC  "," D(C),DMC  ",30(1),1,3,0.6,0.5,1.1,1.1,0,0.5,0.9,6.91
Paulo Otávio,Wolfsburg,28," D(L),M(L)  "," D(L),M(L)  ",19(4),0,2,0.6,0.6,0.8,1.4,0,0.5,1.7,6.91
Orel Mangala,Stuttgart,24, M(C)  , M(C)  ,24,1,3,1.1,0.8,2.2,1.2,0,1.8,2.1,6.90
Marc Oliver Kempf,Stuttgart,28, D(C)  , D(C)  ,32,2,1,0.5,0.3,0.6,1.2,0,0.5,0.5,6.89
Benjamin Pavard,Bayern,26," D(CLR),M(R)  "," D(CLR),M(R)  ",22(2),0,0,0.5,0.5,0.1,0.9,0,0.1,0.8,6.89
Florian Wirtz,Leverkusen,19," AM(C),FW  "," AM(C),FW  ",25(4),5,5,1.1,1.6,2.1,0.5,0.2,1.5,2.2,6.89
Ellyes Skhiri,FC Koln,27, DMC  , DMC  ,32,5,2,0.5,0.5,0.5,0.5,0.1,0.5,1,6.88
Robert Andrich,Union Berlin,28, M(C)  , M(C)  ,29,5,2,1.4,0.7,0.7,1.2,0.1,0.4,1.2,6.88
Ondrej Duda,FC Koln,28," AM(C),FW  "," AM(C),FW  ",32,7,4,1.6,1.3,1.6,1.7,0.2,0.9,2.8,6.88
Dayot Upamecano,RBL,24, D(C)  , D(C)  ,27(2),1,0,0.5,0.3,0.4,0.3,0,0.2,0.8,6.87
Ludwig Augustinsson,Werder Bremen,28," D(L),M(L)  "," D(L),M(L)  ",21(2),0,4,0.7,1.8,0.3,1.1,0.1,0.2,0.7,6.87
Ritsu Doan,Arminia Bielefeld,24," AM(CLR),FW  "," AM(CLR),FW  ",33(1),5,2,2,1.4,1.8,1.9,0.1,1.5,3.2,6.86
Amine Harit,Schalke,25," AM(CLR),FW  "," AM(CLR),FW  ",25(3),2,5,0.8,1.8,3.2,2.8,0.3,2.1,2.3,6.86
Manuel Akanji,Borussia Dortmund,27, D(CR)  , D(CR)  ,26(2),2,0,0.7,0.1,0.3,0.6,0,0.3,0.3,6.86
Diadié Samassékou,Hoffenheim,27, DMC  , DMC  ,31,0,2,0.5,0.3,0.7,1.5,0,0.7,1.3,6.86
Fabian Klos,Arminia Bielefeld,35, FW  , FW  ,32(2),5,2,1.6,0.9,0.2,1.6,0.4,0.9,2.4,6.85
Marcel Halstenberg,RBL,31," D(CL),M(L)  "," D(CL),M(L)  ",19(5),2,2,0.6,1.1,0.5,0.4,0.2,0.4,0.5,6.84
Evan Ndicka,Eintracht Frankfurt,23, D(CL)  , D(CL)  ,23,3,1,0.7,0.3,0.4,1.3,0,0.6,1.1,6.84
Josip Brekalo,Wolfsburg,24," AM(CLR),FW  "," AM(CLR),FW  ",22(7),7,3,1.6,1.3,1,0.6,0.1,1.1,2.1,6.83
Alassane Plea,Borussia M.Gladbach,29," AM(CLR),FW  "," AM(CLR),FW  ",19(10),6,1,2.1,1,0.9,1,0.7,0.7,2.2,6.83
Ramy Bensebaïni,Borussia M.Gladbach,27," D(CL),DMC,M(L)  "," D(CL),DMC,M(L)  ",20(5),4,0,0.9,0.4,0.5,1.2,0.1,0.4,1.3,6.83
Djibril Sow,Eintracht Frankfurt,26, M(C)  , M(C)  ,25(3),0,2,0.4,0.6,0.6,1.4,0.1,0.8,1.3,6.83
Rafal Gikiewicz,Augsburg,35, GK  , GK  ,34,0,0,0,0,0,0.1,0,0,0,6.83
Jonas Hector,FC Koln,32," D(L),M(CL)  "," D(L),M(CL)  ",15(4),3,1,1.4,0.9,0.3,1.2,0.1,0.6,1.4,6.82
Florian Grillitsch,Hoffenheim,27," D(C),M(CL)  "," D(C),M(CL)  ",22(4),2,1,0.8,0.6,0.7,1.2,0,0.6,0.7,6.81
Giovanni Reyna,Borussia Dortmund,20, AM(CLR)  , AM(CLR)  ,23(9),4,5,1.2,1.1,1.4,1.5,0.1,1.4,1.7,6.81
Amadou Haidara,RBL,25, M(CLR)  , M(CLR)  ,21(10),3,1,1.4,1.1,0.6,0.5,0.2,0.7,1.4,6.81
Patrik Schick,Leverkusen,27," AM(R),FW  "," AM(R),FW  ",20(9),9,1,1.9,0.9,0.7,0.8,0.2,0.7,2.1,6.81
Joakim Nilsson,Arminia Bielefeld,29, D(C)  , D(C)  ,24(1),0,0,0.2,0.1,0.1,0.6,0,0,0.3,6.80
Stefan Ortega,Arminia Bielefeld,30, GK  , GK  ,34,0,1,0,0.1,0,0.1,0,0,0.1,6.79
Nordi Mukiele,RBL,25," D(CR),M(R)  "," D(CR),M(R)  ",21(7),3,1,0.8,0.4,0.5,0.8,0.1,0.5,0.9,6.79
Sheraldo Becker,Union Berlin,28," AM(CLR),FW  "," AM(CLR),FW  ",15(3),3,3,1.7,1,0.8,0.8,0.2,0.6,1.3,6.79
David Alaba,Bayern,30," D(CL),M(CL)  "," D(CL),M(CL)  ",30(2),2,3,0.7,0.9,0.5,0.3,0,0.4,0.6,6.79
André Hahn,Augsburg,32," AM(CLR),FW  "," AM(CLR),FW  ",24(5),8,3,1.5,0.6,0.6,0.9,0.5,0.8,1.7,6.79
Jhon Córdoba,Hertha Berlin,29, FW  , FW  ,17(4),7,1,2.3,1.1,0.7,2.1,0.8,1.4,3,6.78
Jeremiah St. Juste,Mainz,26," D(CR),DMC  "," D(CR),DMC  ",32,0,1,0.7,0.2,0.8,0.8,0,0.2,0.9,6.77
Yussuf Poulsen,RBL,28," AM(R),FW  "," AM(R),FW  ",14(13),5,4,1.7,0.5,1,1.1,0.3,1,1.4,6.77
Mahmoud Dahoud,Borussia Dortmund,27, M(C)  , M(C)  ,15(6),1,1,0.8,0.5,1,0.9,0,1,1.1,6.77
Amin Younes,Eintracht Frankfurt,29, AM(CL)  , AM(CL)  ,16(10),3,3,1.3,0.9,2,1,0.2,1.2,1.2,6.77
Emil Forsberg,RBL,31," AM(CLR),FW  "," AM(CLR),FW  ",20(9),7,4,1.2,1.2,0.7,0.9,0.2,0.8,1.3,6.76
Leandro Barreiro,Mainz,23, DMC  , DMC  ,27(2),2,2,1.1,0.6,0.2,1.6,0,0.4,1.2,6.76
Maximilian Mittelstädt,Hertha Berlin,25," D(L),M(CL)  "," D(L),M(CL)  ",22(5),0,2,0.6,0.9,0.7,0.7,0,0.4,0.9,6.76
Stefan Lainer,Borussia M.Gladbach,30," D(R),M(R)  "," D(R),M(R)  ",31(2),2,2,0.8,1.1,0.6,0.6,0,0.6,1.5,6.76
Lucas Alario,Leverkusen,30, FW  , FW  ,12(13),11,2,1.6,0.6,0.6,0.7,0.4,0.6,1.8,6.75
Jonathan Tah,Leverkusen,27, D(C)  , D(C)  ,24(3),1,0,0.3,0,0.3,0.4,0,0.5,0.5,6.75
Kerem Demirbay,Leverkusen,29, M(C)  , M(C)  ,20(9),4,4,1.5,1.2,0.8,0.9,0,1,1.9,6.75
Alexander Sørloth,RBL,27," AM(R),FW  "," AM(R),FW  ",13(16),5,3,1.6,1,0.8,0.2,0.2,1.1,1.5,6.75
Yannick Gerhardt,Wolfsburg,28," D(L),M(CL)  "," D(L),M(CL)  ",21(8),2,4,1.1,0.9,0.5,0.9,0.2,1,1.4,6.75
