Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Josh Dasilva,Brentford,24, M(C)  , M(C)  ,12(12),3,2,0.5,0.4,0.9,0.7,0,0.9,0.8,6.55
Matty Cash,Aston Villa,25," D(R),M(CLR)  "," D(R),M(CLR)  ",16(5),0,1,0.3,0.4,0.6,0.7,0.1,0.3,0.9,6.55
Adama Traoré,Wolves,27," M(CLR),FW  "," M(CLR),FW  ",8(15),2,1,0.7,0.8,1.4,1.2,0.3,0.8,2,6.55
Brennan Johnson,Nottingham Forest,21," AM(CLR),FW  "," AM(CLR),FW  ",23(2),7,2,1.6,0.8,1,0.6,0.4,0.8,2.3,6.55
Nathan Patterson,Everton,21," D(R),M(R)  "," D(R),M(R)  ",11(2),0,0,0.6,0.3,0.7,0.8,0.1,0.7,1.5,6.55
Rayan Aït-Nouri,Wolves,21," D(L),M(L)  "," D(L),M(L)  ",9(10),1,0,0.5,0.4,1.3,0.5,0.2,0.5,1.4,6.55
Lewis Dunk,Brighton,31, D(C)  , D(C)  ,23,0,0,0.5,0.1,0,0.7,0,0.1,0.3,6.55
Raphaël Varane,Man Utd,29, D(C)  , D(C)  ,16(2),0,0,0.3,0.2,0.1,0.1,0.1,0.1,0.1,6.54
Hugo Bueno,Wolves,20, D(L)  , D(L)  ,13(2),0,1,0.3,0.7,0.7,0.4,0,0.5,0.9,6.54
Tyrell Malacia,Man Utd,23, D(L)  , D(L)  ,10(5),0,0,0.2,0.1,0.1,0.5,0.1,0.3,0.9,6.54
Joel Ward,Crystal Palace,33," D(CLR),DMC,M(R)  "," D(CLR),DMC,M(R)  ",14(2),0,0,0.1,0.1,0.3,0.4,0,0.3,0.8,6.53
Vladimír Coufal,West Ham,30," D(R),M(R)  "," D(R),M(R)  ",16(2),0,0,0.3,0.9,0.1,0.7,0,0.6,0.9,6.53
Jonny,Wolves,29," D(CLR),M(LR)  "," D(CLR),M(LR)  ",12(4),0,0,0.5,0.2,0.8,1.1,0.1,0.8,0.6,6.53
Nélson Semedo,Wolves,29," D(LR),M(R)  "," D(LR),M(R)  ",19(5),0,1,0.2,0.4,0.8,0.6,0,0.6,1.3,6.53
Conor Gallagher,Chelsea,23, AM(C)  , AM(C)  ,10(12),1,1,0.7,0.8,0.5,1,0,1,0.9,6.53
Jordan Henderson,Liverpool,32," D(C),M(CLR)  "," D(C),M(CLR)  ",14(8),0,1,0.6,0.6,0.1,0.3,0,0.3,0.4,6.52
Lewis Cook,Bournemouth,26, M(CL)  , M(CL)  ,17(3),0,2,0.3,1.1,0.3,0.4,0,0.7,0.7,6.52
Kyle Walker,Man City,32," D(CR),M(R)  "," D(CR),M(R)  ",14(2),0,0,0.2,0.3,0.4,0.4,0,0.1,0.6,6.52
Daniel Podence,Wolves,27," AM(CLR),FW  "," AM(CLR),FW  ",16(8),5,0,1.4,1.2,0.8,0.8,0.1,1,1.7,6.51
Ryan Yates,Nottingham Forest,25, DMC  , DMC  ,16(3),0,2,1.3,0.4,0.2,2.3,0.1,0.8,0.8,6.51
Ezri Konsa,Aston Villa,25, D(CR)  , D(CR)  ,24(1),0,0,0.2,0.2,0.2,1.6,0,0.1,0.4,6.51
Harrison Reed,Fulham,28," D(R),M(CR)  "," D(R),M(CR)  ",25,2,1,0.7,0.9,0.3,0.6,0.1,0.7,1.2,6.51
Crysencio Summerville,Leeds,21, AM(LR)  , AM(LR)  ,8(10),4,1,1.2,0.4,0.8,1.6,0.3,1.5,1.9,6.50
Gianluca Scamacca,West Ham,24, FW  , FW  ,11(5),3,0,1.9,0.8,0.4,0.6,0.4,1.1,1.4,6.50
Boubakary Soumaré,Leicester,24, DMC  , DMC  ,12(4),0,0,0.1,0.1,0.3,0.6,0,0.8,0.7,6.50
Trevoh Chalobah,Chelsea,23," D(CR),DMC  "," D(CR),DMC  ",11(3),0,0,0.4,0.1,0.1,0.4,0,0.3,0.4,6.50
Patson Daka,Leicester,24, FW  , FW  ,9(9),3,3,1.1,0.6,0.2,0.3,0.3,0.4,1.7,6.50
Tyrick Mitchell,Crystal Palace,23, D(L)  , D(L)  ,21(2),0,2,0.1,0.3,0.4,0.3,0.1,0.6,1,6.49
Adam Webster,Brighton,28, D(C)  , D(C)  ,16(2),0,0,0.8,0.2,0.1,0.3,0,0.2,0.4,6.49
Yoane Wissa,Brentford,26," AM(L),FW  "," AM(L),FW  ",11(13),4,2,0.9,0.4,0.5,0.6,0.5,0.9,1.2,6.49
Gavin Bazunu,Southampton,21, GK  , GK  ,25,0,0,0,0,0,0.1,0,0,0,6.48
Marcos Senesi,Bournemouth,25, D(C)  , D(C)  ,20(1),2,0,0.2,0.1,0.1,0.4,0,0.2,0.5,6.48
Ben Johnson,West Ham,23," D(CLR),M(LR)  "," D(CLR),M(LR)  ",8(5),0,0,0.1,0.2,0.5,0.3,0.1,0.5,0.5,6.47
Hakim Ziyech,Chelsea,29, M(CLR)  , M(CLR)  ,6(7),0,1,1,0.8,0.9,0.9,0.2,1,0.5,6.47
Mads Roerslev,Brentford,23," D(R),M(R)  "," D(R),M(R)  ",10(5),0,0,0.2,0.5,0.1,0.2,0,0.6,0.9,6.47
Jordan Zemura,Bournemouth,23, D(L)  , D(L)  ,17(2),0,1,0.2,0.9,0.9,0.7,0,0.8,1.8,6.46
Odsonne Édouard,Crystal Palace,25," AM(L),FW  "," AM(L),FW  ",12(10),3,2,1.2,0.5,0.5,0.5,0.4,1.7,1.6,6.46
Danny Ward,Leicester,29, GK  , GK  ,25,0,0,0,0,0,0.2,0,0,0,6.46
Davinson Sánchez,Tottenham,26, D(C)  , D(C)  ,6(7),0,0,0.3,0.1,0.1,0.3,0.1,0.2,0.2,6.46
Ederson,Man City,29, GK  , GK  ,26,0,1,0,0,0,0.1,0,0,0,6.45
Adam Lallana,Brighton,34, M(CLR)  , M(CLR)  ,12(4),2,1,0.5,0.9,0.2,0.4,0,0.7,0.9,6.45
Brenden Aaronson,Leeds,22, AM(CLR)  , AM(CLR)  ,21(3),1,2,1.3,1.4,1.2,1.8,0.2,2.6,2.3,6.45
Scott McTominay,Man Utd,26," D(C),DMC  "," D(C),DMC  ",7(10),0,0,0.4,0.2,0.5,0.4,0,0.5,1,6.44
Remo Freuler,Nottingham Forest,30, DMC  , DMC  ,19(2),0,0,0.3,0.5,0.3,0.4,0,0.4,0.8,6.44
Mohamed Elyounoussi,Southampton,28," AM(CLR),FW  "," AM(CLR),FW  ",19(4),0,1,1.3,0.7,0.5,0.6,0.1,1.3,1.2,6.44
Lucas Digne,Aston Villa,29," D(CL),M(L)  "," D(CL),M(L)  ",16(3),1,0,0.4,0.8,0.1,1.1,0.1,0.6,0.8,6.43
Romain Perraud,Southampton,25," D(L),M(L)  "," D(L),M(L)  ",16(6),2,2,1.1,0.5,0.3,0.5,0.1,0.5,0.9,6.43
Ryan Christie,Bournemouth,28," AM(CLR),FW  "," AM(CLR),FW  ",12(8),1,0,0.9,0.7,0.9,1.3,0,1.2,1.3,6.43
Robert Sánchez,Brighton,25, GK  , GK  ,22,0,0,0,0,0,0,0,0,0,6.43
Conor Coady,Everton,30," D(CR),DMC  "," D(CR),DMC  ",22,1,1,0.2,0.2,0,0.5,0.1,0.1,0.3,6.43
James Milner,Liverpool,37," D(LR),M(CLR)  "," D(LR),M(CLR)  ",6(13),0,1,0.3,0.5,0.6,0.5,0,0.6,0.7,6.43
Wilfred Ndidi,Leicester,26," D(C),DMC  "," D(C),DMC  ",11(6),0,0,0.3,0.1,0.3,0.5,0,0.4,0.6,6.43
Chris Mepham,Bournemouth,25, D(C)  , D(C)  ,19(2),0,0,0.3,0.1,0.1,0.3,0,0.1,0.2,6.42
Richarlison,Tottenham,25," AM(CLR),FW  "," AM(CLR),FW  ",7(10),0,2,1.1,0.6,0.3,0.9,0.2,0.8,1.5,6.42
Michail Antonio,West Ham,32," D(R),M(CLR),FW  "," D(R),M(CLR),FW  ",12(11),3,2,1.1,0.5,0.5,1.1,0.4,1.3,1.9,6.42
Clément Lenglet,Tottenham,27, D(C)  , D(C)  ,14(2),0,2,0.6,0.3,0.1,0.7,0,0.2,0.6,6.41
Kieffer Moore,Bournemouth,30, FW  , FW  ,12(8),4,0,0.9,0.2,0.1,1.4,0.1,1.5,1.9,6.41
Ryan Sessegnon,Tottenham,22," D(L),M(LR)  "," D(L),M(LR)  ",9(8),2,0,1.1,0.4,0.3,0.4,0.4,0.6,0.6,6.40
Mateo Kovacic,Chelsea,28, M(CL)  , M(CL)  ,9(8),0,1,0.8,0.6,0.3,0.4,0,0.8,0.8,6.39
Scott McKenna,Nottingham Forest,26, D(C)  , D(C)  ,17(1),0,0,0.1,0.4,0.3,0.2,0,0.1,0.1,6.39
Pablo Fornals,West Ham,27, M(CLR)  , M(CLR)  ,11(10),1,1,0.8,0.6,0.4,0.2,0,0.5,0.7,6.39
Emerson,West Ham,28," D(L),M(L)  "," D(L),M(L)  ",9(4),1,0,0.5,0.5,0.3,0.5,0,0.5,0.3,6.39
Gonçalo Guedes,Wolves,26," AM(CLR),FW  "," AM(CLR),FW  ",8(5),1,1,1.5,0.7,0.4,1.8,0.4,0.5,1.3,6.38
Orel Mangala,Nottingham Forest,24, M(C)  , M(C)  ,10(5),0,0,0.4,0.1,0.5,0.8,0,0.4,0.2,6.38
Jaidon Anthony,Bournemouth,23, AM(LR)  , AM(LR)  ,7(13),3,0,0.9,0.5,0.5,0.4,0.2,0.6,0.9,6.38
Philippe Coutinho,Aston Villa,30, M(CLR)  , M(CLR)  ,7(13),1,0,1.1,0.4,0.7,0.7,0.1,0.9,1.2,6.37
Kelechi Iheanacho,Leicester,26," AM(C),FW  "," AM(C),FW  ",6(13),3,4,1.4,0.7,0.5,0.1,0.4,1.1,1.2,6.37
Fábio Vieira,Arsenal,22," AM(CR),FW  "," AM(CR),FW  ",2(14),1,2,0.8,0.5,0.4,0.1,0,0.4,0.7,6.37
Thilo Kehrer,West Ham,26," D(CLR),M(R)  "," D(CLR),M(R)  ",18,0,0,0.4,0.1,0.4,0.4,0,0.2,0.7,6.36
Alejandro Garnacho,Man Utd,18, AM(L)  , AM(L)  ,4(10),2,2,1.1,0.1,0.7,0.4,0.2,0.9,1.3,6.34
Sam Greenwood,Leeds,21, M(C)  , M(C)  ,2(13),1,2,0.7,0.9,0.1,0.1,0,0.3,0.3,6.34
Zanka,Brentford,32, D(C)  , D(C)  ,8(5),0,0,0.2,0.1,0,0.2,0.2,0.1,0.2,6.34
Mikkel Damsgaard,Brentford,22, AM(CL)  , AM(CL)  ,2(11),0,0,0.3,0.5,0.3,0.5,0,0.1,0.7,6.33
Takehiro Tomiyasu,Arsenal,24, D(CLR)  , D(CLR)  ,6(14),0,1,0.2,0.2,0.1,0.2,0,0.2,0.4,6.33
Taiwo Awoniyi,Nottingham Forest,25, FW  , FW  ,9(7),4,0,1.2,0.5,0.3,0.6,0.4,0.9,2.4,6.33
Christian Pulisic,Chelsea,24," M(CLR),FW  "," M(CLR),FW  ",6(10),1,1,0.9,0.7,0.6,0.9,0,0.4,1.4,6.31
Nampalys Mendy,Leicester,30, M(C)  , M(C)  ,5(8),1,0,0.2,0.2,0.2,0.6,0,0,0.3,6.31
Lewis O'Brien,Nottingham Forest,24," D(L),M(CL)  "," D(L),M(CL)  ",6(7),1,0,0.5,0.3,0.5,1.2,0,0.5,0.9,6.31
Nathaniel Clyne,Crystal Palace,31," D(LR),M(R)  "," D(LR),M(R)  ",17(2),0,0,0,0.3,0.3,0.4,0,0.1,0.6,6.31
Samuel Edozie,Southampton,20, Forward  , Forward  ,5(10),0,0,0.5,0.4,0.7,1.5,0.1,0.6,1.5,6.31
Abdoulaye Doucouré,Everton,30, M(C)  , M(C)  ,8(8),1,0,0.6,0.6,0.8,0.2,0.1,0.4,0.6,6.30
Jamie Vardy,Leicester,36," AM(L),FW  "," AM(L),FW  ",11(14),1,4,0.6,0.4,0.2,0.1,0.6,0.5,0.8,6.30
Chris Wood,Newcastle,31, FW  , FW  ,4(14),2,0,0.5,0.2,0.1,0.2,0.2,0.3,0.7,6.29
Shandon Baptiste,Brentford,24, AM(C)  , AM(C)  ,4(9),0,0,0.2,0.5,0.3,0.8,0.1,0.4,0.8,6.29
Adam Smith,Bournemouth,31," D(LR),M(LR)  "," D(LR),M(LR)  ",24,0,1,0.2,0.3,0.2,0.7,0,0.2,0.7,6.29
Jacob Murphy,Newcastle,28," D(R),M(LR)  "," D(R),M(LR)  ",5(19),1,1,0.5,0.3,0.3,0.2,0,0.5,0.3,6.28
Lyanco,Southampton,26, D(CR)  , D(CR)  ,7(7),0,0,0.6,0.1,0.4,0.4,0,0.3,0.7,6.28
Dennis Praet,Leicester,28, AM(CR)  , AM(CR)  ,5(10),1,0,0.2,0.1,0.3,0.5,0.1,0.5,0.5,6.27
Anthony Elanga,Man Utd,20, AM(LR)  , AM(LR)  ,5(11),0,1,0.6,0.4,0.3,0.4,0.2,0.4,0.8,6.26
Yves Bissouma,Tottenham,26, M(C)  , M(C)  ,8(12),0,0,0.3,0.4,0.3,0.4,0.1,0.3,0.7,6.26
Leander Dendoncker,Aston Villa,27," D(C),M(C)  "," D(C),M(C)  ",3(10),0,0,0.1,0.4,0.2,0,0,0.1,0.4,6.26
Neal Maupay,Everton,26," AM(C),FW  "," AM(C),FW  ",10(9),1,0,1.4,0.3,0.2,0.9,0.1,0.8,1.9,6.26
Adam Armstrong,Southampton,26," AM(CLR),FW  "," AM(CLR),FW  ",12(11),1,1,0.9,0.4,0.3,0.3,0.1,0.8,0.9,6.25
Ibrahima Diallo,Southampton,24, DMC  , DMC  ,10(5),0,0,0.4,0.2,0.4,0.5,0,0.5,1.1,6.24
Kieran Tierney,Arsenal,25," D(CL),M(L)  "," D(CL),M(L)  ",4(13),0,0,0.3,0.2,0,0.2,0,0,0.3,6.24
Stuart Armstrong,Southampton,30, AM(CLR)  , AM(CLR)  ,9(12),1,0,0.8,0.6,0.5,0.7,0,0.8,0.9,6.24
Tom Cairney,Fulham,32, M(CR)  , M(CR)  ,1(21),0,0,0.5,0.5,0.2,0.4,0,0.5,0.6,6.23
Patrick Bamford,Leeds,29," AM(CLR),FW  "," AM(CLR),FW  ",9(8),1,2,1.6,0.5,0.1,0.8,0.5,0.5,1.8,6.22
Hwang Hee-Chan,Wolves,27," AM(CLR),FW  "," AM(CLR),FW  ",9(8),0,1,0.4,0.5,0.4,0.6,0,0.7,1.2,6.22
Sékou Mara,Southampton,20, FW  , FW  ,3(14),0,1,0.9,0.3,0.6,0.3,0.2,0.9,1.3,6.22
Carlos Vinícius,Fulham,27, FW  , FW  ,5(13),2,1,0.6,0.3,0.1,0.5,0.1,0.6,1.7,6.21
Tariq Lamptey,Brighton,22," D(R),M(R)  "," D(R),M(R)  ",3(17),0,0,0.3,0.2,0.4,0.7,0,0.1,0.8,6.21
Harry Wilson,Fulham,25, AM(CLR)  , AM(CLR)  ,4(13),0,0,0.5,0.1,0.4,0.6,0.1,0.6,0.6,6.20
Jesse Lingard,Nottingham Forest,30," AM(CLR),FW  "," AM(CLR),FW  ",11(4),0,0,0.7,0.7,0.4,0.6,0.1,0.6,1,6.19
Jean-Philippe Mateta,Crystal Palace,25, FW  , FW  ,6(15),1,0,1.1,0.2,0.1,0.3,0.3,0.7,1,6.18
Diego Costa,Wolves,34, FW  , FW  ,9(5),0,0,1.5,0.4,0.1,0.4,0.9,0.5,0.9,6.17
Joe Gelhardt,Leeds,20, FW  , FW  ,1(14),0,2,0.7,0.1,0.1,0.5,0,0.5,0.6,6.16
Sam Surridge,Nottingham Forest,24, FW  , FW  ,1(14),1,0,0.6,0.1,0.1,0.5,0.2,0.2,0.7,6.16
Mateusz Klich,Leeds,32, M(C)  , M(C)  ,0(14),0,0,0.3,0.4,0.1,0.2,0,0.1,0.8,6.12
Tom Davies,Everton,24, M(C)  , M(C)  ,4(11),0,0,0.6,0.1,0.1,0.3,0.1,0.2,1,6.12
Will Hughes,Crystal Palace,27, M(CLR)  , M(CLR)  ,3(14),0,0,0.1,0.1,0,0.4,0,0.2,0.4,6.11
